Body name,Body,Service Area Categorisation,Cost Centre Description,Detailed Expenses Type,Expense Code,Date,Transaction Number,Amount,Supplier Name,Supplier ID
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Adult Social Care,Care Trust Facilities,Community Care,E21000,22/09/2010,2776184,600,Local Radio Cars,6421
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Carefirst 6.9,Consultants,Y31000,28/09/2010,2781731,4900,Simpson Lang Associates Ltd,243061
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Carers Childrens Services,Clients Expenses,D62000,22/09/2010,2776000,1010.38,REDACTED PERSONAL DATA,119609
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Carers Childrens Services,Clients Expenses,D62000,22/09/2010,2775999,699.49,REDACTED PERSONAL DATA,119609
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Carriageway Maintenance,Contractors,Y21000,03/09/2010,2761394,50374.12,Ringway,131294
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Carriageway Maintenance,Contractors,Y21000,03/09/2010,2761389,12146.6,Ringway,131294
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Capitation,D11001,27/09/2010,2780524,430.89,Baker Ross Ltd,7494
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Alarms,B43002,15/09/2010,2771177,874,Patrol Alarm Systems Ltd,7199
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Consultants,Y31000,03/09/2010,2761178,4254.05,Construction Management Services,10057
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Furniture & Equipment,D10000,09/09/2010,2767907,536,Designs For Education,242800
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Professional Fees,D51000,03/09/2010,2761123,766,Clare Daniels,227130
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Employee Advertising,A34001,21/09/2010,2775186,1753.27,Euro Rscg Riley Ltd,124888
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Furniture & Equipment,D10000,01/09/2010,2758972,2193.93,Remploy Ltd,7489
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Furniture & Equipment,D10000,01/09/2010,2758974,1189.17,Remploy Ltd,7489
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Furniture & Equipment,D10000,01/09/2010,2758974,742.68,Remploy Ltd,7489
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Furniture & Equipment,D10000,01/09/2010,2758973,626.49,Remploy Ltd,7489
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Building Maint Planned,B31002,15/09/2010,2770973,763,Zone Cee Ltd,15254
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Contractors,Y21000,03/09/2010,2761170,8778.75,Zone Cee Ltd,15254
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Furniture & Equipment,D10000,20/09/2010,2774713,705.92,Viking Direct Ltd,8543
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Capitation,D11001,02/09/2010,2760606,795.25,Eastern Shires Purchasing Organisation,6363
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Contractors,Y21000,03/09/2010,2761250,47500,Solihull Roofing & Bldg Co Ltd,7890
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Capitation,D11001,23/09/2010,2779473,539.1,Polycopy Paper & Stationery,49512
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,IT Equipment & Software,D32000,23/09/2010,2779471,586,Polycopy Paper & Stationery,49512
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Inf,Health & Safety,B43003,03/09/2010,2761151,885,Aquaid,71388
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Jnr,Building Maint Planned,B31002,16/09/2010,2771823,3850,P W Humphries,7160
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Jnr,Internal Income-Insurance Claims,H21922,15/09/2010,2770931,1187.61,P W Humphries,7160
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Jnr,Building Maint Planned,B31002,15/09/2010,2770962,885,Patrol Alarm Systems Ltd,7199
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Jnr,Capitation,D11001,15/09/2010,2770936,3617,Active Visual Supplies Ltd,57805
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Jnr,Building Maint Day To Day,B31001,16/09/2010,2771829,2676,Shellbys Decorations,280350
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Jnr,Building Maint Day To Day,B31001,22/09/2010,2775625,429.99,Dodd Group (Midlands) Ltd,60305
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Jnr,Building Maint Planned,B31002,15/09/2010,2770958,725,Parkway Ground Maint Ltd,7189
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Jnr,Maintenance Of Grounds,B30000,16/09/2010,2771820,870,Parkway Ground Maint Ltd,7189
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Jnr,Capitation,D11001,08/09/2010,2764064,550,Parkmere Products,103620
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Jnr,Capitation,D11001,22/09/2010,2775600,455.02,Av Parts Master,124433
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Jnr,Stationery,D41000,08/09/2010,2764066,807.78,Lyreco UK Ltd,74691
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Jnr,Building Maint Planned,B31002,16/09/2010,2771824,3380.94,Nova Installation Ltd,276377
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Jnr,Internal Income-Insurance Claims,H21922,15/09/2010,2770952,1520.6,Nova Installation Ltd,276377
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Jnr,Photocopying,D40001,22/09/2010,2775591,883.24,Digital Copier Systems Ltd,88169
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Jnr,Stationery,D41000,08/09/2010,2764053,582.49,Eastern Shires Purchasing Organisation,6363
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich Jnr,Capitation,D11001,08/09/2010,2764061,880,Loud Mouth Theatre Co,233782
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Cultural & Related Services,Castle Bromwich Library,Other Premise Costs,B43000,08/09/2010,2764089,540,Patrol Alarm Systems Ltd,7199
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Cultural & Related Services,Castle Bromwich Library,Cleaning Contracts,B40001,07/09/2010,2762949,230.8,Connaught Environmental Ltd,244613
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Cultural & Related Services,Castle Bromwich Library,Cleaning Contracts,B40001,13/09/2010,2769695,230.8,Connaught Environmental Ltd,244613
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Castle Bromwich School YC,Capitation,D11001,22/09/2010,2775597,930,Worcestershire County Council,8721
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Catering Management,Training,A32000,21/09/2010,2775300,600,PSCA International,110689
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Catering Management,Advertising/Publicity/Promotion,D93000,21/09/2010,2775305,548.2,Party Packs UK,279947
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Catering Management,Advertising/Publicity/Promotion,D93000,10/09/2010,2768576,565,FT Print Ltd,138958
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Catering Management,IT Equipment & Software,D32000,01/09/2010,2758975,130.8,Supplies Team Ltd,21741
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Catering Management,IT Equipment & Software,D32000,01/09/2010,2758975,4.39,Supplies Team Ltd,21741
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Environmental & Regulatory Services,CCTV Revenue Account,Other Contracted Services,E29000,23/09/2010,2779406,3475.67,Quadrant Security Group Ltd,136158
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Central Area - Youth,Advertising/Publicity/Promotion,D93000,23/09/2010,2779554,-550,Crime Services Agency,109085
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Central Area - Youth,IT Equipment & Software,D32000,08/09/2010,2763801,2700,Virgin Media Payments Ltd,172138
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Central Area - Youth,IT Equipment & Software,D32000,08/09/2010,2763783,4050,Virgin Media Payments Ltd,172138
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Central Recruitment,Employee Advertising,A34001,17/09/2010,2773855,3797.6,SHL (UK) Ltd,105747
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Central Services,Other Premise Costs,B43000,07/09/2010,2763092,450,Synel Industries (UK) Ltd,8123
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Central Services,Other Premise Costs,B43000,07/09/2010,2763092,10,Synel Industries (UK) Ltd,8123
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Housing Revenue Account,Central Support,Building Insurance,B41000,07/09/2010,2762738,12695.79,Marsh UK Ltd,27361
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Chapel Fields Jnr,Furniture & Equipment,D10000,16/09/2010,2772935,1218,Solihull Supplies,7895
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Chapel Fields Jnr,Photocopying,D40001,16/09/2010,2773138,1587.66,CF Asset,221711
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Chapel Fields Jnr,Maintenance Of Grounds,B30000,16/09/2010,2773133,437.21,Hosking Ground Maintenance,5897
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Chapel Fields Jnr,Visits & Pupil Activities,D52002,30/09/2010,2784042,1750,Manor Adventure,18756
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Chapel Fields Jnr,Refuse Collection,B43001,16/09/2010,2773093,19.67,SITA,68424
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Chapel Fields Jnr,Refuse Collection,B43001,16/09/2010,2773093,477.7,SITA,68424
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Chapel Fields Jnr,Refuse Collection,B43001,16/09/2010,2772939,478.3,SITA,68424
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Chapel Fields Jnr,Examination Fees,D52001,11/08/2010,PC36330,1334.77,Diversity Travel,Purchase Card Supplier
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Chapel Fields Jnr,Examination Fees,D52001,11/08/2010,PC36323,667.38,Diversity Travel,Purchase Card Supplier
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Chelmsley Wood T/Centre,Cleaning Contracts,B40001,13/09/2010,2769695,2307.99,Connaught Environmental Ltd,244613
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Chelmsley Wood T/Centre,Cleaning Contracts,B40001,07/09/2010,2762949,2307.99,Connaught Environmental Ltd,244613
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Chelmsley Wood T/Centre,Business Rates,B20000,09/09/2010,2767779,125401.77,Solihull MBC,80026
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Chelmsley Wood T/Centre,Business Rates,B20000,09/09/2010,2767778,64023.22,Solihull MBC,80026
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Chelmsley Wood T/Centre,Business Rates,B20000,09/09/2010,2767933,26026.47,Solihull MBC,80026
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Chelmsley Wood T/Centre,Rents For Premises,B22000,13/09/2010,2769508,13175,Mayfield Asset & Property Management Ltd,196882
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Chelmsley Wood T/Centre,Rents For Premises,B22000,13/09/2010,2769512,10343.75,Mayfield Asset & Property Management Ltd,196882
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Chelmsley Wood T/Centre,Rents For Premises,B22000,13/09/2010,2769511,3172.5,Mayfield Asset & Property Management Ltd,196882
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Chess,Foster Parents,D50000,27/09/2010,2781004,651.49,REDACTED PERSONAL DATA,225471
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Chess,Foster Parents,D50000,20/09/2010,2774196,544.5,REDACTED PERSONAL DATA,110739
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Chess,Foster Parents,D50000,27/09/2010,2780748,544.5,REDACTED PERSONAL DATA,110738
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Chess,Foster Parents,D50000,13/09/2010,2769252,544.5,REDACTED PERSONAL DATA,110738
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Chess,Foster Parents,D50000,13/09/2010,2769254,544.5,REDACTED PERSONAL DATA,110739
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Chess,Foster Parents,D50000,27/09/2010,2780751,544.5,REDACTED PERSONAL DATA,110739
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Chess,Foster Parents,D50000,20/09/2010,2774194,544.5,REDACTED PERSONAL DATA,110738
