Supplier,Payment Date,Amount
TNT (UK) LIMITED,30/09/2011,627.91 
TNT POST LONDON LTD,08/09/2011,744.40 
TOPS SERVICES LTD,26/09/2011,22200.00 
TOPS SERVICES LTD,26/09/2011,6796.80 
TOWNSEND COMMUNICATIONS LTD,12/09/2011,2679.00 
TRANS EUROPEAN TECHNOLOGY,05/09/2011,36084.00 
TRANS EUROPEAN TECHNOLOGY,14/09/2011,1162.27 
TRANS EUROPEAN TECHNOLOGY,14/09/2011,2904.96 
TRANSPORT TRADING LTD,05/09/2011,2993.56 
TRANSPORT TRADING LTD,05/09/2011,1780.44 
TRANSPORT TRADING LTD,22/09/2011,2152.50 
TRANSPORT TRADING LTD,22/09/2011,1428.24 
TRANSPORT TRADING LTD,28/09/2011,1342.58 
TRAVIS PERKINS TRADING COMPANY LIMITED,16/09/2011,794.23 
TRIANGLE DAY NURSERY,23/09/2011,9025.00 
TRIBAL EDUCATION LIMITED,06/09/2011,1029.60 
TRIBAL EDUCATION LIMITED,06/09/2011,10510.80 
TRIBAL EDUCATION LIMITED,22/09/2011,19375.20 
"TRINEIRE DESIGNS,ARCHITECTS & DESIGNERS",19/09/2011,759.04 
TRINITY MIRROR PRINTING WATFORD LIMITED,07/09/2011,4242.20 
TRINITY MIRROR PRINTING WATFORD LIMITED,09/09/2011,4242.20 
TRINITY MIRROR PRINTING WATFORD LIMITED,09/09/2011,4242.20 
TRINITY MIRROR PRINTING WATFORD LIMITED,22/09/2011,4242.20 
TROWERS & HAMLINS (SERVICES),21/09/2011,1900.68 
TROWERS & HAMLINS (SERVICES),21/09/2011,41471.40 
TRUST THAMESMEAD HEAD OFFICE,23/09/2011,14079.00 
TRUSTWAVE LIMITED,12/09/2011,1440.00 
TUNGATE FORMS AND LABELS LIMITED,29/09/2011,576.89 
TUNSTALL HEALTHCARE (UK) LTD,05/09/2011,1019.28 
TUNSTALL HEALTHCARE (UK) LTD,13/09/2011,4631.17 
TUNSTALL HEALTHCARE (UK) LTD,26/09/2011,508.44 
TWOFOLD,28/09/2011,4905.60 
UK LASER SUPPLIES LTD,22/09/2011,2141.90 
UK LASER SUPPLIES LTD,26/09/2011,1977.62 
UK POWER NETWORKS LIMITED,08/09/2011,1200.00 
UK POWER NETWORKS LIMITED,16/09/2011,1207.20 
UK POWER NETWORKS LIMITED,22/09/2011,816.00 
UK POWER NETWORKS LIMITED,22/09/2011,771.60 
UK POWER NETWORKS LIMITED,22/09/2011,816.00 
UK POWER NETWORKS LIMITED,22/09/2011,816.00 
UK POWER NETWORKS LIMITED,22/09/2011,816.00 
UKD GROUNDWORKS & CIVIL ENGINEERING LTD,16/09/2011,1800.00 
UNDER FIVES CRECHE PROJECT,15/09/2011,720.00 
UNDER FIVES CRECHE PROJECT,23/09/2011,4693.00 
UNIVERSITY OF BEDFORDSHIRE STUDENT VILLAGE,23/09/2011,1261.00 
UNIVERSITY OF GREENWICH,26/09/2011,2410.00 
VENTURE FINANCE PLC,02/09/2011,2893.32 
VENTURE FINANCE PLC,23/09/2011,3354.11 
VILLAGE NURSERIES LIMITED,23/09/2011,12635.00 
VOLKERHIGHWAYS LTD,14/09/2011,319444.80 
VOLKERHIGHWAYS LTD,23/09/2011,303662.40 
VOLUNTEERS CENTRE GREENWICH,05/09/2011,3159.63 
VT LIFESKILLS LIMITED,28/09/2011,555.90 
W J KING LIMITED,02/09/2011,2351.12 
WATES CONSTRUCTION LTD,19/09/2011,422664.00 
WATES CONSTRUCTION LTD,23/09/2011,12000.00 
WATES CONSTRUCTION LTD,27/09/2011,12000.00 
WATMORES SOLICITORS,22/09/2011,22000.00 
WATMORES SOLICITORS,27/09/2011,840.00 
WCS ENTERPRISES LTD,23/09/2011,3000.00 
WEATHERLEY FENCING CONT LTD,05/09/2011,1740.00 
WEATHERLEY FENCING CONT LTD,12/09/2011,3978.00 
WEBCREDIBLE LIMITED,05/09/2011,4320.00 
WELLOW BUSINESS SERVICES LTD,05/09/2011,543.38 
WELLOW BUSINESS SERVICES LTD,05/09/2011,920.35 
WELLOW BUSINESS SERVICES LTD,16/09/2011,503.74 
WELLOW BUSINESS SERVICES LTD,26/09/2011,1115.12 
WELLOW BUSINESS SERVICES LTD,26/09/2011,1683.14 
WELLOW BUSINESS SERVICES LTD,26/09/2011,672.54 
WELOME HOUSE RESIDENTIAL CARE HOMES,02/09/2011,1800.00 
WELOME HOUSE RESIDENTIAL CARE HOMES,02/09/2011,2520.00 
WELOME HOUSE RESIDENTIAL CARE HOMES,02/09/2011,2520.00 
WELOME HOUSE RESIDENTIAL CARE HOMES,02/09/2011,2520.00 
WELOME HOUSE RESIDENTIAL CARE HOMES,02/09/2011,2520.00 
WELOME HOUSE RESIDENTIAL CARE HOMES,15/09/2011,2520.00 
WHYTE & CO,27/09/2011,550.91 
WHYTE & CO,27/09/2011,652.78 
WHYTE & CO,27/09/2011,1387.45 
WHYTE & CO,28/09/2011,1185.04 
WHYTE & CO,28/09/2011,569.58 
WHYTE & CO,28/09/2011,585.60 
WHYTE & CO,28/09/2011,919.96 
WHYTE & CO,28/09/2011,1330.63 
WHYTE & CO,28/09/2011,508.30 
WILLOW PARK MONTESSORI NURSERY,23/09/2011,7581.00 
WITTY DAY NURSERY LIMITED,23/09/2011,2888.00 
WIZE UP,06/09/2011,1040.00 
WOLSELEY UK LTD (VARIOUS SUPPLIES),06/09/2011,700.72 
WOLSELEY UK LTD (VARIOUS SUPPLIES),06/09/2011,661.70 
WOLSELEY UK LTD (VARIOUS SUPPLIES),27/09/2011,1134.00 
WOLSELEY UK LTD (VARIOUS SUPPLIES),27/09/2011,3015.79 
WOLSELEY UK LTD (VARIOUS SUPPLIES),27/09/2011,710.05 
WOLSELEY UK LTD (VARIOUS SUPPLIES),27/09/2011,834.29 
WOLSELEY UK LTD (VARIOUS SUPPLIES),27/09/2011,2564.88 
WOLSELEY UK LTD (VARIOUS SUPPLIES),27/09/2011,686.47 
WOLSELEY UK LTD (VARIOUS SUPPLIES),27/09/2011,3220.80 
WOLSELEY UK LTD (VARIOUS SUPPLIES),27/09/2011,2290.20 
WOLSELEY UK LTD (VARIOUS SUPPLIES),27/09/2011,791.22 
WOLSELEY UK LTD (VARIOUS SUPPLIES),27/09/2011,644.82 
WOLSELEY UK LTD (VARIOUS SUPPLIES),27/09/2011,792.13 
WOLSELEY UK LTD (VARIOUS SUPPLIES),27/09/2011,1850.29 
YMCA THAMES GATEWAY (SOUTH) LTD,30/09/2011,2000.00 
YORKSHIRE PURCHASING ORGANISATION,21/09/2011,2125.48 
ZAPP CANOPY UMBRELLAS LTD,19/09/2011,41335.73 
ZOOM NURSERIES (ELTHAM) LIMITED,23/09/2011,12635.00 
ZURICH INSURANCE PLC,26/09/2011,30000.00 
ZURICH INSURANCE PLC,26/09/2011,15987.71 
ZURICH INSURANCE PLC,26/09/2011,6985.53 
