Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,23/08/2016,Short-Term Contract & Agency Staff - Full Cost,Corporate Services,ADECCO UK LTD,JP18082016A,613.18,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,24/08/2016,Short-Term Contract & Agency Staff - Full Cost,International Science & Resilience,ADECCO UK LTD,JP18082016A,696.89,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,23/08/2016,Short-Term Contract & Agency Staff - Full Cost,Corporate Services,ADECCO UK LTD,JP18082016A,711.72,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,23/08/2016,Short-Term Contract & Agency Staff - Full Cost,Corporate Services,ADECCO UK LTD,JP18082016A,711.72,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,23/08/2016,Short-Term Contract & Agency Staff - Full Cost,Energy Efficiency & Heat,ADECCO UK LTD,JP18082016A,832.68,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,23/08/2016,Short-Term Contract & Agency Staff - Full Cost,Energy Efficiency & Heat,ADECCO UK LTD,JP18082016A,856.17,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,23/08/2016,Short-Term Contract & Agency Staff - Full Cost,International Science & Resilience,ADECCO UK LTD,JP18082016A,868.50,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,25/08/2016,Short-Term Contract & Agency Staff - Full Cost,Corporate Services,BADENOCH & CLARK LTD,JP18082016A,1596.00,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,31/08/2016,Purchase Of Goods/Serv-Ict Outsourc&Maint/Supp- Desktop Services,Corporate Services,FCO SERVICES,JP18082016A,1802.50,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,19/08/2016,Purchase Of Goods/Serv-Ict Outsourc&Maint/Supp- Desktop Services,Corporate Services,FCO SERVICES,JP18082016A,5207.50,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,31/08/2016,Purchase Of Goods/Serv-Ict Outsourc&Maint/Supp- Desktop Services,Corporate Services,FCO SERVICES,JP18082016A,41178.75,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,04/08/2016,Purchase Of Goods/Services - Other - Research And Development,International Science & Resilience,NATIONAL NUCLEAR LABORATORY LTD,JP21072016A,108453.39,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,23/08/2016,Short-Term Contract & Agency Staff - Full Cost,Markets & Infrastructure,HAYS SPECIALIST RECRUITMENT LTD,JP25072016D,1093.24,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,23/08/2016,Short-Term Contract & Agency Staff - Full Cost,Markets & Infrastructure,HAYS SPECIALIST RECRUITMENT LTD,JP25072016D,1093.24,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,23/08/2016,Short-Term Contract & Agency Staff - Full Cost,Markets & Infrastructure,HAYS SPECIALIST RECRUITMENT LTD,JP25072016D,1093.24,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,30/08/2016,Purchase Of Goods/Services - Ict Outsourcing & Maint/Support,Corporate Services,TIDEY ELECTRICAL LTD,JP27072016B,2733.05,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,02/08/2016,Short-Term Contract & Agency Staff - Full Cost,Corporate Services,ADECCO UK LTD,JP28072016C,507.66,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,02/08/2016,Short-Term Contract & Agency Staff - Full Cost,Markets & Infrastructure,ADECCO UK LTD,JP28072016C,520.43,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,24/08/2016,Short-Term Contract & Agency Staff - Full Cost,International Science & Resilience,ADECCO UK LTD,JP28072016C,568.39,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,02/08/2016,Short-Term Contract & Agency Staff - Full Cost,Corporate Services,ADECCO UK LTD,JP28072016C,716.66,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,02/08/2016,Short-Term Contract & Agency Staff - Full Cost,Energy Efficiency & Heat,ADECCO UK LTD,JP28072016C,799.47,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,02/08/2016,Short-Term Contract & Agency Staff - Full Cost,Energy Efficiency & Heat,ADECCO UK LTD,JP28072016C,851.62,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,02/08/2016,Short-Term Contract & Agency Staff - Full Cost,Corporate Services,ADECCO UK LTD,JP28072016C,868.50,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,02/08/2016,Short-Term Contract & Agency Staff - Full Cost,Energy Efficiency & Heat,ADECCO UK LTD,JP28072016C,895.86,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,02/08/2016,Short-Term Contract & Agency Staff - Full Cost,Energy Efficiency & Heat,ADECCO UK LTD,JP28072016C,1264.40,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,03/08/2016,Purchase Of Goods/Services - Gas,Corporate Services,CORONA ENERGY RETAIL 4 LTD,JP29072016E,507.87,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,03/08/2016,Purchase Of Goods/Services - Gas,Corporate Services,CORONA ENERGY RETAIL 4 LTD,JP29072016E,517.60,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,03/08/2016,Purchase Of Goods/Services - Gas,Corporate Services,CORONA ENERGY RETAIL 4 LTD,JP29072016E,566.79,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,03/08/2016,Purchase Of Goods/Services - Gas,Corporate Services,CORONA ENERGY RETAIL 4 LTD,JP29072016E,617.38,,,,,,
"Department for Business, Energy & Industrial Strategy ",Department of Energy and Climate Change,03/08/2016,Purchase Of Goods/Services - Gas,Corporate Services,CORONA ENERGY RETAIL 4 LTD,JP29072016E,669.18,,,,,,
