Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Mobile Phones,UK Trade & Investment - Defence and Security Organisation,VODAFONE LTD,1070512,40.79,,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Mobile Phones,UK Trade & Investment - Defence and Security Organisation,VODAFONE LTD,1070518,44.18,,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Mobile Phones,UK Trade & Investment - Defence and Security Organisation,VODAFONE LTD,1070518,77.02,,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Mobile Phones,UK Trade & Investment - Defence and Security Organisation,VODAFONE LTD,1070533,19.8,,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Mobile Phones,UK Trade & Investment - Defence and Security Organisation,VODAFONE LTD,1070536,19.8,,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Mobile Phones,UK Trade & Investment - Defence and Security Organisation,VODAFONE LTD,1070541,6.6,,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Mobile Phones,UK Trade & Investment - Defence and Security Organisation,VODAFONE LTD,1070555,6.6,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Other IT Costs,UK Trade & Investment - Chief Operating Officer,VODAFONE LTD,1070475,14.4,,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Other IT Costs,UK Trade & Investment - Chief Operating Officer,VODAFONE LTD,1070478,14.4,,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Other Overseas Travel & Subsistence,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10288010,160.44,,B5 5JU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Other UK Travel & Subsistence,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287995,2,,NG2 4LA,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Other UK Travel & Subsistence,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287996,25.3,,B5 5JU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Other UK Travel & Subsistence,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287997,11.1,,B5 5JU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Other UK Travel & Subsistence,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287998,6,,LS16 6QY,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Other UK Travel & Subsistence,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10288000,3,,LS16 6QY,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Rail Fares Overseas,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10288010,37.18,,B5 5JU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Subsistence Payments,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287988,10,,WA4 4AD,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Subsistence Payments,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287995,23.44,,NG2 4LA,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Taxis,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287996,9,,B5 5JU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Taxis,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10288010,25,,B5 5JU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/23/2012,Taxis Overseas,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10288010,41.35,,B5 5JU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288027,3,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288027,51.93,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288027,29.98,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288027,32.58,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288027,36.76,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288027,33.93,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288028,9.46,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288028,59.26,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288028,11.02,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288028,31.07,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288028,45.47,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288028,2.68,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Hospitality - UK,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10288028,8.94,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Hotels Overseas,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10288019,212.64,,G2 8LH,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Hotels Overseas,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10288021,335.12,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Hotels Overseas,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10288022,353.63,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mileage Allowances,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10288017,9.45,,B5 5JU,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Call Charges,UK Trade & Investment - Investment Group,VODAFONE LTD,1070503,19.8,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Call Charges,UK Trade & Investment - Investment Group,VODAFONE LTD,1070503,11.71,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Call Charges,UK Trade & Investment - Investment Group,VODAFONE LTD,1070516,6.6,,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Call Charges,UK Trade & Investment - Marketing & Communications,VODAFONE LTD,1070538,7.69,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Call Charges,UK Trade & Investment - Marketing & Communications,VODAFONE LTD,1070566,31.94,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Call Charges,UK Trade & Investment - Strategic Trade,VODAFONE LTD,1070567,6.6,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Call Charges,UK Trade & Investment - Marketing & Communications,VODAFONE LTD,1070569,6.6,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Call Charges,UK Trade & Investment - Strategic Trade,VODAFONE LTD,1070570,7.16,,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Call Charges,UK Trade & Investment - Strategic Trade,VODAFONE LTD,1070570,96.25,,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Call Charges,UK Trade & Investment - Marketing & Communications,VODAFONE LTD,1070571,6.6,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Call Charges,UK Trade & Investment - Marketing & Communications,VODAFONE LTD,1070572,6.73,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Call Charges,UK Trade & Investment - Marketing & Communications,VODAFONE LTD,1070573,6.6,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Call Charges,UK Trade & Investment - Marketing & Communications,VODAFONE LTD,1070574,6.6,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Call Charges,UK Trade & Investment - Marketing & Communications,VODAFONE LTD,1070575,6.6,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Line Rental,UK Trade & Investment - Trade Development,VODAFONE LTD,1070501,6.6,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Line Rental,UK Trade & Investment - Trade Development,VODAFONE LTD,1070514,6.6,,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Line Rental,UK Trade & Investment - Trade Development,VODAFONE LTD,1070583,2.51,,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Line Rental,UK Trade & Investment - Trade Development,VODAFONE LTD,1070583,4.09,,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Line Rental,UK Trade & Investment - Trade Development,VODAFONE LTD,1070586,6.6,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Phones,UK Trade & Investment - Strategic Trade,VODAFONE LTD,1069797,19.8,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Phones,UK Trade & Investment - Defence and Security Organisation,VODAFONE LTD,1070576,12.92,,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Phones,UK Trade & Investment - Defence and Security Organisation,VODAFONE LTD,1070576,69.71,,NG24 2EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/26/2012,Mobile Phones,UK Trade & Investment - Defence and Security Organisation,VODAFONE LTD,1070670,60,,RG14 5FF,,,,Administration
