objectid,par16cd,par16nm,par16nmw,lad16cd,lad16nm,bng_e,bng_n,long,lat,st_areashape,st_lengthshape
4325,E04005438,Illston on the Hill, ,E07000131,Harborough,470704,299007,-0.95788002,52.58430099,5505809.32731957,9880.66177505763
4326,E04005439,Keyham, ,E07000131,Harborough,467634,306158,-1.00172997,52.64899826,3814623.69232331,8660.29929852869
4327,E04005442,Kimcote and Walton, ,E07000131,Harborough,460285,286620,-1.11388004,52.4742012,12490317.3987988,15418.8630192142
4328,E04005443,King's Norton, ,E07000131,Harborough,468304,300597,-0.99296999,52.59889984,4112246.00486811,9816.3329469388
4329,E04005444,Knaptoft, ,E07000131,Harborough,462785,288449,-1.07673001,52.49039841,5752936.78571904,11295.9177434148
4330,E04005445,Laughton, ,E07000131,Harborough,466372,289243,-1.02374995,52.49710083,4656753.20016432,10725.5199655112
4331,E04005446,Launde, ,E07000131,Harborough,479254,304172,-0.83047998,52.62950134,5123216.38425716,12764.2404324984
4332,E04005447,Leire, ,E07000131,Harborough,452554,290517,-1.22706997,52.50999832,4464803.94626737,8886.15290997622
4333,E04005448,Little Stretton, ,E07000131,Harborough,466660,300654,-1.01723003,52.59960175,4342820.7326142,10146.1999123333
4334,E04005449,Loddington, ,E07000131,Harborough,478623,302141,-0.84028,52.6114006,7558041.26971494,13743.457559699
4335,E04005450,Lowesby, ,E07000131,Harborough,472584,308194,-0.92812997,52.66659927,5772791.94199314,11903.0503995593
4336,E04005451,Lubenham, ,E07000131,Harborough,469661,287869,-0.9756,52.48429871,10572609.4296382,16640.5502086277
4337,E04005452,Lutterworth, ,E07000131,Harborough,454216,284884,-1.20350003,52.45920181,11025547.8250368,19124.4736460512
4338,E04005453,Marefield, ,E07000131,Harborough,475033,308018,-0.89196002,52.66469955,2106444.69576214,8769.97580334227
4339,E04005454,Medbourne, ,E07000131,Harborough,479980,293464,-0.82234001,52.53319931,7501902.88404366,18634.8390844232
4340,E04005455,Misterton with Walcote, ,E07000131,Harborough,457441,283863,-1.15621996,52.4496994,15266646.7680932,17288.9505334992
4341,E04005456,Mowsley, ,E07000131,Harborough,464468,288523,-1.05193996,52.49079895,5263286.85877409,11217.202051058
4342,E04005457,Nevill Holt, ,E07000131,Harborough,482357,293732,-0.78724003,52.53530121,4757627.16725906,12801.1529013815
4343,E04005458,North Kilworth, ,E07000131,Harborough,461360,283623,-1.09860003,52.44710159,8506160.90554702,15800.5834838625
4344,E04005459,Noseley, ,E07000131,Harborough,473174,298374,-0.92157,52.57830048,5268324.04032538,9798.79534685184
4345,E04005460,Owston and Newbold, ,E07000131,Harborough,477104,308487,-0.86123002,52.66859818,12434095.8883377,22493.7937983163
4346,E04005461,Peatling Magna, ,E07000131,Harborough,459575,292599,-1.12326002,52.52799988,7532932.50728317,12149.0122795962
4347,E04005462,Peatling Parva, ,E07000131,Harborough,458865,289651,-1.13425004,52.50159836,3904518.23769733,8639.68657597151
4348,E04005463,Rolleston, ,E07000131,Harborough,473086,300943,-0.92230999,52.60139847,4420698.65927055,10025.4342405923
4349,E04005464,Saddington, ,E07000131,Harborough,465273,291790,-1.03944004,52.52009964,7104224.35153114,12172.9853347193
4350,E04005465,Scraptoft, ,E07000131,Harborough,465557,305874,-1.03248,52.64670181,5300090.89315995,10947.4433480618
4351,E04005466,Shangton, ,E07000131,Harborough,471908,296999,-0.94055003,52.56610107,5128252.4152102,10099.0932070757
4352,E04005467,Shawell, ,E07000131,Harborough,454608,280444,-1.19844997,52.41930008,5583846.61089415,10745.0800825209
4353,E04005468,Shearsby, ,E07000131,Harborough,462715,291148,-1.07726002,52.51459885,4559558.22899549,9830.42649028674
4354,E04005469,Skeffington, ,E07000131,Harborough,474761,302371,-0.89726001,52.61399841,8838362.10752399,13614.1771310308
4355,E04005470,Slawston, ,E07000131,Harborough,477565,294411,-0.85771,52.54199982,6072734.57419056,13677.2460361438
4356,E04005471,Smeeton Westerby, ,E07000131,Harborough,468185,292059,-0.99647999,52.52220154,5613623.42050325,12925.8049237775
4357,E04005472,South Kilworth, ,E07000131,Harborough,460032,281920,-1.11844003,52.43199921,6000637.47849729,12163.2495100625
4358,E04005473,Stockerston, ,E07000131,Harborough,483877,297219,-0.76394999,52.56639862,6495702.7078801,16939.128657745
4359,E04005474,Stonton Wyville, ,E07000131,Harborough,473633,295361,-0.91547,52.55110168,4930020.78683126,14541.1919285219
4360,E04005475,Stoughton, ,E07000131,Harborough,464972,301891,-1.04190004,52.61090088,6094205.82501083,11463.1602539544
4361,E04005476,Swinford, ,E07000131,Harborough,456944,279639,-1.16425002,52.41180038,6625741.87037665,12486.7178026854
4362,E04005477,Theddingworth, ,E07000131,Harborough,466537,286528,-1.02187002,52.47259903,6600360.87965011,11104.4212968256
4363,E04005478,Thorpe Langton, ,E07000131,Harborough,474703,291865,-0.90047002,52.51959991,4205442.28020547,11390.9162089937
4364,E04005479,Thurnby and Bushby, ,E07000131,Harborough,465306,303795,-1.03659999,52.62799835,4157582.65865849,9023.91760518878
4365,E04005480,Tilton on the Hill and Halstead, ,E07000131,Harborough,475673,305435,-0.88309002,52.64139938,13946785.8919088,19657.8916693674
4366,E04005481,Tugby and Keythorpe, ,E07000131,Harborough,476361,300258,-0.87412,52.59479904,8941573.93123432,16329.1434570253
4367,E04005482,Tur Langton, ,E07000131,Harborough,471491,294574,-0.94722003,52.54430008,5717558.45699083,12642.5831715244
4368,E04005483,Ullesthorpe, ,E07000131,Harborough,450308,287672,-1.26058996,52.48469925,6011093.20863051,12278.5732521087
4369,E04005484,Welham, ,E07000131,Harborough,475803,292787,-0.88406003,52.52769852,5172571.53614494,13808.4442257264
4370,E04005485,West Langton, ,E07000131,Harborough,471007,292755,-0.95473999,52.52809906,4102083.34228455,10570.2789422148
4371,E04005486,Westrill and Starmore, ,E07000131,Harborough,458185,280668,-1.14582002,52.42089844,5906158.36897693,11413.2047475908
4372,E04005487,Willoughby Waterleys, ,E07000131,Harborough,457348,292007,-1.15619004,52.52289963,4718563.12554195,9520.33884407339
4373,E04005488,Wistow, ,E07000131,Harborough,464104,296317,-1.05579996,52.56090164,8263711.38088259,19658.226245539
4374,E04005489,Withcote, ,E07000131,Harborough,479514,305438,-0.82634002,52.64089966,3026095.63314767,8847.69008233662
4375,E04005490,Great Bowden, ,E07000131,Harborough,474770,289720,-0.89997,52.50030136,8032182.24664773,17570.6234440628
4376,E04005491,Bagworth & Thornton, ,E07000132,Hinckley and Bosworth,446141,307240,-1.31922996,52.66090012,17446534.448182,21471.0619788093
4377,E04005492,Barlestone, ,E07000132,Hinckley and Bosworth,443094,306061,-1.36442995,52.65060043,4354037.54371883,9092.52555404505
4378,E04005493,Burbage, ,E07000132,Hinckley and Bosworth,443501,292092,-1.36023998,52.52500153,12594187.5835198,17269.2260523632
4379,E04005495,Carlton, ,E07000132,Hinckley and Bosworth,438858,304550,-1.42721999,52.63729858,3095195.1822581,9964.29154647444
4380,E04005496,Desford, ,E07000132,Hinckley and Bosworth,448337,303909,-1.28725004,52.63079834,13821525.8451252,20174.1099834032
4381,E04005497,Groby, ,E07000132,Hinckley and Bosworth,452258,308119,-1.22865999,52.66830063,8678610.51083731,20765.2638826053
4382,E04005498,Higham on the Hill, ,E07000132,Hinckley and Bosworth,437531,295735,-1.44781995,52.55820084,11996110.1592347,17616.976637676
4383,E04005500,Markfield, ,E07000132,Hinckley and Bosworth,448235,310545,-1.28778994,52.69049835,8824260.91335389,21529.4726415348
4384,E04005501,Nailstone, ,E07000132,Hinckley and Bosworth,441605,307067,-1.38630998,52.65980148,7677715.24110855,13943.7611817843
4385,E04005502,Newbold Verdon, ,E07000132,Hinckley and Bosworth,444628,304229,-1.34200001,52.63399887,8101311.78845733,16761.813163799
4386,E04005503,Osbaston, ,E07000132,Hinckley and Bosworth,442126,304754,-1.37890005,52.63890076,5355605.45136829,11766.0690746205
4387,E04005504,Peckleton, ,E07000132,Hinckley and Bosworth,445960,300639,-1.32281995,52.60160065,21996137.0358498,28696.6850827172
4388,E04005505,Ratby, ,E07000132,Hinckley and Bosworth,450185,306801,-1.25951004,52.65660095,8760972.9330793,18407.8713704956
4389,E04005506,Shackerstone, ,E07000132,Hinckley and Bosworth,438347,306790,-1.43450999,52.65750122,18966134.8817123,26564.6276039492
4390,E04005507,Sheepy, ,E07000132,Hinckley and Bosworth,431811,300890,-1.53170002,52.60490036,30909110.3996183,38682.7511954149
4391,E04005508,Stanton-under-Bardon, ,E07000132,Hinckley and Bosworth,445881,310305,-1.32264996,52.68849945,6082600.44970424,13682.7533041523
4392,E04005509,Stoke Golding, ,E07000132,Hinckley and Bosworth,440376,296956,-1.40570998,52.56900024,3540604.1332062,9524.59237093598
4393,E04005510,Sutton Cheney, ,E07000132,Hinckley and Bosworth,439933,299673,-1.41191995,52.59339905,17421538.3557715,21590.7964206236
4394,E04005511,Twycross, ,E07000132,Hinckley and Bosworth,432706,305857,-1.51800001,52.6495018,25129432.5420954,27815.5739994509
4395,E04005512,Witherley, ,E07000132,Hinckley and Bosworth,434317,298375,-1.49495995,52.58209991,15717968.1658811,19822.997233507
4396,E04005513,Earl Shilton, ,E07000132,Hinckley and Bosworth,446967,297857,-1.30834997,52.57649994,8205647.83611208,16398.8040372406
4397,E04005514,Barwell, ,E07000132,Hinckley and Bosworth,443571,297415,-1.35852003,52.57279968,8522098.77439301,17563.2068064477
4398,E04005515,Ab Kettleby, ,E07000133,Melton,472575,323884,-0.92479998,52.80770111,12673827.0703141,17849.6856523657
4399,E04005516,Asfordby, ,E07000133,Melton,471291,319906,-0.94471002,52.77209854,10582402.0187754,18192.7280712811
4400,E04005517,Belvoir, ,E07000133,Melton,482925,332472,-0.76911002,52.88330078,13924396.223855,20441.2203323137
4401,E04005518,Bottesford, ,E07000133,Melton,480832,339389,-0.79848999,52.94580078,26996294.2945903,27387.1920046919
4402,E04005519,Broughton and Old Dalby, ,E07000133,Melton,468645,324395,-0.98298001,52.81280136,21972389.036204,26603.3297004891
4403,E04005520,Buckminster, ,E07000133,Melton,487864,322101,-0.69852,52.78929901,12508685.623213,16663.5090461542
4404,E04005521,Burton and Dalby, ,E07000133,Melton,476429,315367,-0.86962003,52.73059845,26219663.0194202,25607.5407732657
4405,E04005522,"Clawson, Hose and Harby", ,E07000133,Melton,473378,328962,-0.91175002,52.85319901,32276471.8781807,27166.2041726581
4406,E04005523,Croxton Kerrial, ,E07000133,Melton,483339,329430,-0.76374,52.85589981,20905439.6385533,29794.1078582667
4407,E04005524,Eaton, ,E07000133,Melton,477828,328033,-0.8459,52.84420013,19336011.7515246,21658.2947810805
4408,E04005525,Freeby, ,E07000133,Melton,480550,318859,-0.80774999,52.76139832,26175914.4636314,28148.652615149
4409,E04005526,Gaddesby, ,E07000133,Melton,469681,312507,-0.97013003,52.7057991,18890153.5127553,19356.1129569353
4410,E04005527,Garthorpe, ,E07000133,Melton,484346,321338,-0.75086999,52.78310013,14181238.5863148,17196.6113336413
4411,E04005528,Grimston, ,E07000133,Melton,468710,321210,-0.98268002,52.78409958,12500258.592892,15388.1553268833
4412,E04005529,Hoby with Rotherby, ,E07000133,Melton,466905,317617,-1.01016998,52.7519989,19411098.7000562,22649.6200339392
4413,E04005530,Knossington and Cold Overton, ,E07000133,Melton,480643,309125,-0.80875999,52.6739006,12916986.2937368,20090.3687981487
4414,E04005531,Redmile, ,E07000133,Melton,478343,334696,-0.83666003,52.90399933,19338812.1655232,20895.40684247
4415,E04005532,Scalford, ,E07000133,Melton,476344,324067,-0.86884999,52.80879974,13343805.9166355,18660.1509184808
4416,E04005533,Somerby, ,E07000133,Melton,478985,312155,-0.83254999,52.70130157,21795276.0810575,28435.5959652735
4417,E04005534,Sproxton, ,E07000133,Melton,484759,325388,-0.74370003,52.81940079,29992995.2411715,26957.4457013701
4418,E04005535,Stathern, ,E07000133,Melton,476576,331161,-0.86374998,52.87250137,8649775.07046299,15335.0229323889
4419,E04005536,Twyford and Thorpe, ,E07000133,Melton,473102,311067,-0.91983002,52.69240189,10413221.0381587,16331.8502214583
4420,E04005537,Waltham on the Wolds and Thorpe Arnold, ,E07000133,Melton,478970,324873,-0.82971001,52.81560135,16925513.8612532,26084.142887861
4421,E04005538,Wymondham, ,E07000133,Melton,485538,318152,-0.73403001,52.75419998,19136217.3577331,23377.6454539882
4422,E04005539,Frisby on the Wreake, ,E07000133,Melton,469806,316555,-0.96743,52.74209976,6681790.54855726,12993.8648925882
4423,E04005540,Kirby Bellars, ,E07000133,Melton,472098,315970,-0.93361002,52.73659897,10560991.1356029,16689.7417937462
4424,E04005541,Appleby Magna, ,E07000134,North West Leicestershire,431492,309819,-1.53556001,52.68519974,11502352.6213542,15724.8080621495
4425,E04005542,Ashby-de-la-Zouch, ,E07000134,North West Leicestershire,435202,317550,-1.47985995,52.75439835,23246840.3506303,31986.2973451477
4426,E04005543,Ashby Woulds, ,E07000134,North West Leicestershire,431491,316451,-1.53494,52.74480057,9950814.05397039,15785.967735167
4427,E04005544,Bardon, ,E07000134,North West Leicestershire,446606,312930,-1.31155002,52.71210098,4420845.84987842,8946.25563067655
4428,E04005545,Belton, ,E07000134,North West Leicestershire,444331,318999,-1.34440994,52.76679993,9692599.90755505,19287.9794371217
4429,E04005546,Breedon on the Hill, ,E07000134,North West Leicestershire,441313,323222,-1.38859999,52.80500031,11285549.718498,20031.6487673513
4430,E04005547,Castle Donington, ,E07000134,North West Leicestershire,443327,327157,-1.35820997,52.84019852,13836132.876249,21023.4084528274
4431,E04005548,Charley, ,E07000134,North West Leicestershire,447917,315321,-1.29180002,52.73339844,13247157.0115536,24616.2160512607
4432,E04005549,Chilcote, ,E07000134,North West Leicestershire,428467,310941,-1.58020997,52.69540024,5260452.27795513,11821.8180680519
4433,E04005550,Coleorton, ,E07000134,North West Leicestershire,439361,317287,-1.41826999,52.75180054,9162729.55458896,17640.4054119909
4434,E04005551,Heather, ,E07000134,North West Leicestershire,438930,310847,-1.42541003,52.69390106,4836235.04680542,10281.461570533
4435,E04005552,Ibstock, ,E07000134,North West Leicestershire,441854,310044,-1.38224995,52.68650055,9974036.12653919,15794.2866760789
4436,E04005553,Isley cum Langley, ,E07000134,North West Leicestershire,443207,324359,-1.36036003,52.81510162,5883727.17750259,13826.1558405274
4437,E04005554,Kegworth, ,E07000134,North West Leicestershire,448233,326597,-1.28547001,52.83480072,9214485.38253484,16271.2175167455
4438,E04005555,Lockington-Hemington, ,E07000134,North West Leicestershire,447166,329482,-1.30088997,52.8608017,13460345.8281838,19142.8646332315
4439,E04005556,Long Whatton and Diseworth, ,E07000134,North West Leicestershire,446941,323820,-1.30504,52.80989838,19435082.9018492,23386.8781720009
4440,E04005557,Measham, ,E07000134,North West Leicestershire,433926,311954,-1.49934006,52.70420074,7067772.90986004,13087.5834186337
4441,E04005558,Normanton le Heath, ,E07000134,North West Leicestershire,437734,312814,-1.44289005,52.71170044,5525143.28003089,10332.4260750938
4442,E04005559,Oakthorpe and Donisthorpe, ,E07000134,North West Leicestershire,431692,313271,-1.53226995,52.71620178,7362569.31389239,14404.4493536381
4443,E04005560,Osgathorpe, ,E07000134,North West Leicestershire,442890,319443,-1.36571002,52.77090073,5427215.97934281,12001.887874162
4444,E04005561,Packington, ,E07000134,North West Leicestershire,436758,313987,-1.45720005,52.72230148,7733081.8591582,15287.6091803005
4445,E04005562,Ravenstone with Snibstone, ,E07000134,North West Leicestershire,439695,313512,-1.41377997,52.71780014,7138759.01081427,13546.1211044871
4446,E04005563,Snarestone, ,E07000134,North West Leicestershire,435135,309608,-1.48169994,52.68299866,5388625.53843397,10740.4509896814
4447,E04005564,Staunton Harold, ,E07000134,North West Leicestershire,438282,320909,-1.43383002,52.78440094,6872922.01328836,13234.0341061972
4448,E04005565,Stretton en le Field, ,E07000134,North West Leicestershire,430299,311118,-1.55308998,52.69689941,4242027.31131179,11522.8095400124
4449,E04005566,Swannington, ,E07000134,North West Leicestershire,441341,316256,-1.38906002,52.74240112,4676937.51092407,10299.3244148941
4450,E04005567,Swepstone, ,E07000134,North West Leicestershire,436834,309837,-1.45653999,52.68500137,8716267.70008123,18702.3104293646
4451,E04005568,Worthington, ,E07000134,North West Leicestershire,440538,319739,-1.40052998,52.77370071,8536740.24883416,14450.9927917056
4452,E04005570,Algarkirk, ,E07000136,Boston,530722,335774,-0.05785,52.9034996,11025975.8156502,27637.4226947979
4453,E04005571,Amber Hill, ,E07000136,Boston,522695,346089,-0.17323001,52.99810028,22169570.0530892,27451.206274444
4454,E04005572,Benington, ,E07000136,Boston,540363,346061,0.089836,52.99349976,12129648.5253829,21253.5789859801
4455,E04005573,Bicker, ,E07000136,Boston,520644,338582,-0.20657,52.93109894,15279009.5513929,22743.2125249969
4456,E04005574,Butterwick, ,E07000136,Boston,539400,344696,0.074911,52.98149872,7293685.68300683,21279.3168850563
4457,E04005575,Fishtoft, ,E07000136,Boston,534752,344795,0.005767,52.98360062,26212189.1950011,45463.1210593631
4458,E04005576,Fosdyke, ,E07000136,Boston,532454,333699,-0.03296,52.8844986,8927898.9233031,22321.002516272
4459,E04005577,Frampton, ,E07000136,Boston,529871,340858,-0.06847,52.94940186,22625183.8053746,36359.658297793
4460,E04005578,Freiston, ,E07000136,Boston,538485,342340,0.060285,52.96060181,21553909.5912969,31270.2036582433
4461,E04005579,Holland Fen with Brothertoft, ,E07000136,Boston,525381,346975,-0.13289,53.00540161,36286310.0909138,36058.7553271402
4462,E04005580,Kirton, ,E07000136,Boston,528943,339244,-0.08291,52.93510056,31214770.719193,53734.6164353668
4463,E04005581,Leverton, ,E07000136,Boston,541748,348190,0.111389,53.01229858,13574247.5696711,20400.1932912603
4464,E04005582,Old Leake, ,E07000136,Boston,539099,351622,0.07341,53.04380035,24088864.0829532,26623.4066066708
4465,E04005583,Sutterton, ,E07000136,Boston,528964,333454,-0.08489,52.8830986,12577785.4694501,28647.2292179301
4466,E04005584,Swineshead, ,E07000136,Boston,522893,341803,-0.17191,52.95949936,30872070.7113826,29581.8581848889
4467,E04005585,Wigtoft, ,E07000136,Boston,526048,335563,-0.12739,52.90269852,12276573.4291151,19357.9106745072
4468,E04005586,Wrangle, ,E07000136,Boston,543109,352574,0.13360199,53.05130005,28006935.3683671,24629.0834427119
4469,E04005587,Wyberton, ,E07000136,Boston,532863,341402,-0.02374,52.95360184,15547102.6725798,29728.3680133865
4470,E04005588,Aby with Greenfield, ,E07000137,East Lindsey,542192,378467,0.131423,53.28409958,6046633.34963427,15920.4164092151
