DEPARTMENT,ENTITY,DATE OF PAYMENT,EXPENSE TYPE,EXPENSE AREA,SUPPLIER,TRANSACTION NUMBER,AMOUNT
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,BUILDING REPAIRS,PROPERTY,KNOWLES & SONS (OXFORD) LTD,5100340319,29882.67
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340324,515.94
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340373,357.78
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,NEW PIG LTD,5100340406,372.6
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,INSPECTION SERVICES,FUSION,ASHDALE ENGINEERING,5100340413,12598.25
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,NOR-CAL UK LTD,5100340438,-27
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340457,75.07
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340463,497.93
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100340501,65.34
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,FISHER SCIENTIFIC UK LTD,5100340527,62.1
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PROFESSIONAL SERVICES,PROPERTY,KEMP & KEMP,5100340531,2213.73
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,ROCHLING ENGINEERING PLASTICS,5100340536,331.21
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340572,402.32
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT SPARES,FUSION,AURIGA EUROPE PLC,5100340587,6
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,ANIXTER (UK) LTD,5100340595,1625
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PROFESSIONAL SERVICES,FUSION,PERKIN ELMER LAS UK LTD,5100340597,773.72
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,NEW PIG LTD,5100340600,1200
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,HIRED STAFF,FUSION,PELICAN SOFTWARE LTD,5100340604,5993.6
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT SPARES,FUSION,A W CLARKE,5100340609,418
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,FISHER SCIENTIFIC UK LTD,5100340615,1.27
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,R&M ELECTRICAL GROUP LTD,5100340620,55
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,GASES,FUSION,BOC LTD,5100340635,362.69
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,IT EQUIPMENT NON CAPITAL,FUSION,VIGLEN LIMITED,5100340636,3838.52
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PROFESSIONAL SERVICES,FUSION,SCIENTIFICS LTD,5100340637,2160
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,OXFORD BOLTS & BEARINGS,5100340653,266.2
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,PILZ AUTOMATION TECHNOLOGY LTD,5100340668,626.82
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,LINDAB LTD,5100340670,-158.07
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,LINDAB LTD,5100340671,91.56
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,UNDERWOODS ELECTRICAL DISTRIBUTORS,5100340691,757.74
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,R&M ELECTRICAL GROUP LTD,5100340697,4.89
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,VAT VACUUM PRODUCTS LTD,5100340700,1907.4
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,HEWDEN,5100340701,1050
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PERSONAL PROTECTIVE EQUIPMENT,FUSION,ARCO LTD,5100340702,8.88
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PERSONAL PROTECTIVE EQUIPMENT,FUSION,ARCO LTD,5100340705,47.08
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT SPARES,FUSION,AVNET EMG LTD,5100340708,544.08
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,HEWDEN,5100340709,1050
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,HIRED STAFF,FUSION,TRASYS,5100340710,9003
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,HIRED STAFF,FUSION,TRASYS,5100340712,8104.26
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,HIRED STAFF,FUSION,TRASYS,5100340713,5629.2
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340720,59.02
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340731,89.52
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340734,67.2
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT SPARES,FUSION,MTSA TECHNOPOWER B.V.,5100340757,15266.08
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340762,64.73
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340786,168.2
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340796,125.55
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340801,60.45
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,ACRONA ENGINEERING LTD,5100340820,752.64
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,CAR HIRE,FUSION,ALD AUTOMOTIVE LTD,5100340825,187.49
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,SOFTWARE,FUSION,GEODETIC SERVICES INC,5100340832,5758.6
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,LASEROPTIK,5100340839,1470.72
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,FISHER SCIENTIFIC UK LTD,5100340842,3.85
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,FEEDWATER LTD,5100340843,719.8
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,IT EQUIPMENT NON CAPITAL,FUSION,PROBRAND LIMITED,5100340844,142.18
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,ANIXTER (UK) LTD,5100340850,8534.4
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,CONSUMABLES,FUSION,STRUERS LTD,5100340856,188
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,DIGIKEY CORPORATION,5100340862,559.9
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,BASTION GLASSFIBRE ROD,5100340871,235.4
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,CABLECRAFT LTD,5100340880,138.78
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,DIGIKEY CORPORATION,5100340894,148.7
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100340897,319.79
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100340898,212.21
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,INDUSTRIAL TECHNICAL LTD,5100340923,244.1
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,BOOKS & PUBLICATIONS,FUSION,IOP PUBLISHING LTD - EUR,5100340924,937.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,BOOKS & PUBLICATIONS,FUSION,IOP PUBLISHING LTD - EUR,5100340925,656.25
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,CATERING,PROPERTY,AVENANCE PLC,5100340926,-83.2
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,MIDDLETON METAL SHEET CO. LTD,5100340927,-3900.72
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,MIDDLETON METAL SHEET CO. LTD,5100340928,3277.6
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,CATERING,PROPERTY,AVENANCE PLC,5100340930,241.52
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,JEWSON LTD,5100340932,159.25
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FORWARD 2000 LTD,5100340933,81.35
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,AALCO LIMITED,5100340934,90
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,AALCO LIMITED,5100340935,244.12
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,AALCO LIMITED,5100340936,342
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,COMPUTER REPAIRS,FUSION,KEMPSTON CONTROLS,5100340937,390.78
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FORWARD 2000 LTD,5100340938,354
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,OXFORD BOLTS & BEARINGS,5100340939,12.8
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,ASO GLASBLOWING LTD,5100340940,35
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT SPARES,FUSION,HILTI GB LTD,5100340941,436.14
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,RENT OF VEHICLE & EQUIPMENT,FUSION,KONSTRUCTA SITE ACCOMMODATION HIRE,5100340942,402
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PROFESSIONAL SERVICES,PROPERTY,FAITHFUL & GOULD,5100340943,2530
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,STATIONERY,FUSION,ARTISAN LITHO PRINT  DESIGN,5100340944,155
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,STATIONERY,FUSION,ARTISAN LITHO PRINT  DESIGN,5100340945,695
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,STATIONERY,FUSION,ARTISAN LITHO PRINT  DESIGN,5100340946,380
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,STATIONERY,FUSION,ARTISAN LITHO PRINT  DESIGN,5100340947,452
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,AALCO LIMITED,5100340948,29.75
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,NOR-CAL UK LTD,5100340949,109.45
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,NOR-CAL UK LTD,5100340950,2080.4
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,GOVERNMENT ACTUARY'S DEPARTMENT,5100340951,54673.34
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,AON HEWITT LTD,5100340952,154447.79
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PERSONAL PROTECTIVE EQUIPMENT,FUSION,ARCO LTD,5100340953,61.79
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,NEW FOREST INSTRUMENTS LTD,5100340954,650
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340955,-67.2
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340956,20.57
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,TRAINING COURSE FEES,SUPPORT SERVICES,UBM INFORMATION LTD,5100340957,3493.01
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,BRAMMER UK LTD,5100340958,420.54
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100340959,55.34
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340960,3.84
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340961,150
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340962,81.03
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100340963,51.32
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340964,21.19
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340965,229.68
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,MSC/J & L INDUSTRIAL SUPPLY,5100340966,534.84
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100340967,33.79
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT SPARES,FUSION,A W CLARKE,5100340968,864
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,SUPPORT SERVICES,INSIGHT DIRECT LTD,5100340969,1530.98
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,HIRED STAFF,FUSION,RULLION ENGINEERING PERSONNEL LTD,5100340970,1008424.43
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340971,1.62
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,STATIONERY,FUSION,ARTISAN LITHO PRINT  DESIGN,5100340972,492
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340973,57.05
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340974,50.42
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340975,29.69
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340976,28.67
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340977,90.51
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340978,87.33
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340979,-116.47
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340980,42.26
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340981,7.83
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,PLANT & EQUIPMENT,FUSION,LINDAB LTD,5100340982,245.59
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340983,456.15
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340986,58.39
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340987,137.13
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340988,4.29
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340989,148.47
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100340990,13.44
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,PROPERTY,BUDGET FORKTRUCKS LTD,5100340991,390
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,BUDGET FORKTRUCKS LTD,5100340992,312
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,BUDGET FORKTRUCKS LTD,5100340993,390
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,BUDGET FORKTRUCKS LTD,5100340994,342.33
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,25/08/2016,MATERIALS & SPARES,FUSION,BUDGET FORKTRUCKS LTD,5100340995,793
