Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/02/2013,COURIER SERVICES,MINING INFORMATION COMMERCIAL,OFFICE SOLUTIONS-POST&COURIER,TNT UK LIMITED,0000198249,188.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/03/2013,COURIER SERVICES,MINING INFORMATION COMMERCIAL,FACILITIES - SECURITY,KINGS ARMOURED SEC SERVS,0000199210,157.07
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,CURR YR ADD-INTNGBLE INFO TECH,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000198857,-3713.73
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,CURR YR ADD-INTNGBLE INFO TECH,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000198858,3713.73
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2013,CURR YR ADD-INTNGBLE INFO TECH,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000199130,186.08
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2013,CURR YR ADD-INTNGBLE INFO TECH,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000199131,659.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2013,CURR YR ADD-INTNGBLE INFO TECH,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000199132,659.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2013,CURR YR ADD-INTNGBLE INFO TECH,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000199132,744.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/03/2013,INCIDENTALS,MINING INFORMATION COMMERCIAL,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000199167,5.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,CAPGEMINI UK PLC,0000198463,25000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/02/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-MAINTENANCE & SUPPORT,ORACLE,0000198485,2045.31
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/02/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-MAINTENANCE & SUPPORT,ORACLE,0000198657,5610.41
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-MAINTENANCE & SUPPORT,SYSTEM ASSOCIATES,0000199108,3620.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000199128,625.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000199128,585.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000199129,450.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000199129,125.55
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000199131,133.95
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000199132,133.95
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/03/2013,MILEAGE PAYMENTS,MINING INFORMATION COMMERCIAL,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000199167,25.27
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/03/2013,MILEAGE PAYMENTS,MINING INFORMATION COMMERCIAL,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000199168,8.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/03/2013,MILEAGE PAYMENTS,MINING INFORMATION COMMERCIAL,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000199169,8.42
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/03/2013,MILEAGE PAYMENTS,MINING INFORMATION COMMERCIAL,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000199197,5.18
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/03/2013,MILEAGE PAYMENTS,MINING INFORMATION COMMERCIAL,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000199197,2.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/03/2013,STAFF EVENTS,MINING INFORMATION COMMERCIAL,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000199167,164.13
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2013,TRAINING AND EDUCATION,MINING INFORMATION COMMERCIAL,PROF SER LRNG&DEV-STAFF TRNING,GOVNET COMMUNICATIONS,0000199209,177.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/03/2013,COMMISSION CHARGES-E-COMMERCE,MINING INFORMATION WHOLESALE,PROF SER FNCL-BANKING&INVSTMNT,STREAMLINE,0000198592,11.94
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION WHOLESALE,ICT-SYSTEMS DELIVERY,CAPGEMINI UK PLC,0000198463,25000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/02/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION WHOLESALE,ICT-MAINTENANCE & SUPPORT,ORACLE,0000198485,2045.31
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/02/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION WHOLESALE,ICT-MAINTENANCE & SUPPORT,ORACLE,0000198657,5610.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION WHOLESALE,ICT-MAINTENANCE & SUPPORT,ESRI (UK) LIMITED,0000198777,5980.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2013,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION WHOLESALE,ICT-MAINTENANCE & SUPPORT,SYSTEM ASSOCIATES,0000199108,3620.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/03/2013,LEGAL COSTS,MINING INFORMATION WHOLESALE,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000198520,1273.94
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/03/2013,MAINTENANCE OF OFFICE MACHINES,MINING INFORMATION WHOLESALE,ICT-MAINTENANCE & SUPPORT,OCE (UK) LIMITED,0000198478,3403.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/03/2013,MAINTENANCE OF OFFICE MACHINES,MINING INFORMATION WHOLESALE,ICT-MAINTENANCE & SUPPORT,OCE (UK) LIMITED,0000198479,399.39
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/03/2013,MILEAGE PAYMENTS,MINING INFORMATION WHOLESALE,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000199168,8.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/03/2013,MILEAGE PAYMENTS,MINING INFORMATION WHOLESALE,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000199169,8.41
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/03/2013,MILEAGE PAYMENTS,MINING INFORMATION WHOLESALE,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000199197,2.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/03/2013,MILEAGE PAYMENTS,MINING INFORMATION WHOLESALE,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000199197,5.17
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/03/2013,MILEAGE PAYMENTS,MINING INFORMATION WHOLESALE,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000199198,29.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,PROFESSIONAL SUBSCRIPTIONS,MINING INFORMATION WHOLESALE,PERSONNEL RLTD-STAFF SUBSCRPTN,COMPANY BARCLAYCARD,0000199056,146.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,PROFESSIONAL SUBSCRIPTIONS,MINING INFORMATION WHOLESALE,PERSONNEL RLTD-STAFF SUBSCRPTN,COMPANY BARCLAYCARD,0000199058,595.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/03/2013,STAFF MEDICALS,MINING INFORMATION WHOLESALE,ICT-MAINTENANCE & SUPPORT,OCE (UK) LIMITED,0000198477,708.96
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,TRAINING AND EDUCATION,MINING INFORMATION WHOLESALE,PROF SER LRNG&DEV-STAFF TRNING,COMPANY BARCLAYCARD,0000199058,900.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2013,TRAINING AND EDUCATION,MINING INFORMATION WHOLESALE,PROF SER LRNG&DEV-STAFF TRNING,GOVNET COMMUNICATIONS,0000199209,177.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,10 HRS + SUBSISTENCE-CLOSED,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,COMPANY BARCLAYCARD,0000199045,8.34
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,10 HRS + SUBSISTENCE-CLOSED,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,COMPANY BARCLAYCARD,0000199049,5.57
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,10 HRS + SUBSISTENCE-CLOSED,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,COMPANY BARCLAYCARD,0000199060,7.78
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,COMPANY BARCLAYCARD,0000199022,21.04
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,COMPANY BARCLAYCARD,0000199054,72.96
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,24 HOUR SUBSISTENCE ALLOWANCE,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,COMPANY BARCLAYCARD,0000199060,17.09
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,5 HRS + SUBSISTENCE-CLOSED,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,COMPANY BARCLAYCARD,0000199022,3.79
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,5 HRS + SUBSISTENCE-CLOSED,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,COMPANY BARCLAYCARD,0000199046,3.87
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2013,CONTRACTORS - BOREHOLES,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,THE NATIONAL TRUST,0000198250,11691.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000198384,3446.41
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198428,1046.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/03/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,J N BENTLEY LIMITED,0000198701,123162.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198748,4676.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,J N BENTLEY LIMITED,0000198862,139271.11
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000198997,2945.11
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000199016,1428.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,J N BENTLEY LIMITED,0000199136,-139271.11
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2013,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,J N BENTLEY LIMITED,0000199145,124656.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,FUEL (VEHICLE),NON-COAL MINEWATER (DEFRA),FUELS/LUBRCNT/GAS-FUELS,COMPANY BARCLAYCARD,0000199020,51.61
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,HOTEL ACCOMMODATION,NON-COAL MINEWATER (DEFRA),TRAVEL&EVENTS-HOTELS,COMPANY BARCLAYCARD,0000199054,183.32
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,INCIDENTALS,NON-COAL MINEWATER (DEFRA),VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000199023,7.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,INCIDENTALS,NON-COAL MINEWATER (DEFRA),VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000199023,8.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000197645,351.95
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000197645,478.72
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000197645,3878.59
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000197645,6707.59
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/03/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,NON-COAL MINEWATER (DEFRA),PROF SER CNSLTNCY-FINANCE,VINCI CONSTRUCTION UK LTD,0000198533,350.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000198632,99.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000198633,99.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000198634,69.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000198694,60.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000198695,60.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000198764,448.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000198764,448.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/03/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,NON-COAL MINEWATER (DEFRA),PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000199344,314.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/03/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,NON-COAL MINEWATER (DEFRA),PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000199344,224.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/03/2013,M/W CONTRCTR OPRNTL MTHLY MAIN,NON-COAL MINEWATER (DEFRA),PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000199344,12862.82
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/02/2013,M/W LAND AGENTS (AQUISITIONS),NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198427,11573.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,M/W LAND AGENTS (AQUISITIONS),NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198753,15000.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2013,M/W LAND AGENTS (AQUISITIONS),NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000199010,721.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/03/2013,M/W LAND AGENTS (AQUISITIONS),NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000199333,2767.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,M/W POWER COSTS,NON-COAL MINEWATER (DEFRA),ENERGY&UTILITIES-WATER,COMPANY BARCLAYCARD,0000199060,100.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2013,M/W RESEARCH AND DEVELOPMENT,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,AZIMUTH CONSULTING GROUP,0000198358,286.28
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/03/2013,M/W RESEARCH AND DEVELOPMENT,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,NEWCASTLE UNIVERSITY,0000198819,4894.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/03/2013,M/W RESEARCH AND DEVELOPMENT,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,NEWCASTLE UNIVERSITY,0000198819,9126.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000197999,3993.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000198353,383.32
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000198353,295.22
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000198353,349.32
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000198380,973.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000198381,7651.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198426,1125.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198429,2518.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198430,4572.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198431,2349.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198432,220.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198433,372.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000198436,2253.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-PRESERVATION SER,ATKINS LIMITED,0000198750,1463.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198773,9739.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/03/2013,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000198774,5445.75
