Transaction Date,Department,Merchant (Beneficiary),Transaction Value (£),Purpose of expenditure,Merchant Category/Summary
28.05.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,16.96,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,CHRIST CHURCH,FREEMAN CATERING BUTCH,4.86,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,MONKCHESTER ROAD,FREEMAN CATERING BUTCH,24.13,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,GOSFORTH ACADEMY,JR HOLLAND FOODSERVICE,92.32,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WALKER TECHNOLOGY,BLAKEMORE FOODSERVICE,25.14,School meals,CATERERS
27.05.2015,SOUTH GOSFORTH,FREEMAN CATERING BUTCH,70,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WALKER TECHNOLOGY,FREEMAN CATERING BUTCH,172.33,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,GOSFORTH PARK,FREEMAN CATERING BUTCH,109.63,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WALKERGATE PRIMARY,BLAKEMORE FOODSERVICE,19.01,School meals,CATERERS
27.05.2015,TRINITY DENEVIEW,FREEMAN CATERING BUTCH,9.52,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,BENFIELD SCHOOL,JR HOLLAND FOODSERVICE,64.75,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,STOCKSFIELD AVENUE,JR HOLLAND FOODSERVICE,3.29,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST BEDES RC,BLAKEMORE FOODSERVICE,142.64,School meals,CATERERS
27.05.2015,CRAGSIDE PRIMARY,JR HOLLAND FOODSERVICE,11.5,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WEST JESMOND,JR HOLLAND FOODSERVICE,192.73,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,SIR CHARLES PARSONS,BLAKEMORE FOODSERVICE,128.28,School meals,CATERERS
27.05.2015,WYNDHAM PRIMARY,JR HOLLAND FOODSERVICE,58.8,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,RAVENSWOOD PRIMARY,FREEMAN CATERING BUTCH,109.09,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,TRINITY DENEVIEW,JR HOLLAND FOODSERVICE,29.97,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,KENTON BAR,JR HOLLAND FOODSERVICE,103.38,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WALBOTTLE VILLAGE,JR HOLLAND FOODSERVICE,46.24,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WYNDHAM PRIMARY,BLAKEMORE FOODSERVICE,109.06,School meals,CATERERS
27.05.2015,ST CUTHBERTS KENT,JR HOLLAND FOODSERVICE,94.23,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST MARYS CATHOLIC,BLAKEMORE FOODSERVICE,52.12,School meals,CATERERS
27.05.2015,LEMINGTON RIVERSIDE,JR HOLLAND FOODSERVICE,57.46,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WALKER TECHNOLOGY,FREEMAN CATERING BUTCH,14.42,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST MARKS RC,FREEMAN CATERING BUTCH,55.26,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,3.51,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,MOUNTFIELD PRIMARY,FREEMAN CATERING BUTCH,9.66,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST VINCENTS RC,FREEMAN CATERING BUTCH,55.56,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WEST JESMOND,FREEMAN CATERING BUTCH,72,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,STOCKSFIELD AVENUE,FREEMAN CATERING BUTCH,107.87,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,115.92,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WELBECK PRIMARY,BLAKEMORE FOODSERVICE,267.19,School meals,CATERERS
27.05.2015,ST GEORGES RC,FREEMAN CATERING BUTCH,22.81,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,KINGSTON PARK,BLAKEMORE FOODSERVICE,209.31,School meals,CATERERS
27.05.2015,CRAGSIDE PRIMARY,FREEMAN CATERING BUTCH,79.34,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,KNOPLAW PRIMARY,JR HOLLAND FOODSERVICE,90.52,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST BEDES RC,FREEMAN CATERING BUTCH,45.66,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,BYKER LODGE,JR HOLLAND FOODSERVICE,68.32,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,CANNING STREET,FREEMAN CATERING BUTCH,89.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WALKER TECHNOLOGY,JR HOLLAND FOODSERVICE,162.87,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,LINHOPE PRU,JR HOLLAND FOODSERVICE,4.95,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,HAWTHORN PRIMARY,JR HOLLAND FOODSERVICE,71.36,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,MOUNTFIELD PRIMARY,JR HOLLAND FOODSERVICE,92.11,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST CATHERINES,FREEMAN CATERING BUTCH,51.58,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,BROADWOOD PRIMARY,FREEMAN CATERING BUTCH,42.11,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,REGENT FARM FIRST,JR HOLLAND FOODSERVICE,119.15,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,CRUDDAS PARK,JR HOLLAND FOODSERVICE,7.36,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,SACRED HEART PRI,JR HOLLAND FOODSERVICE,2.7,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,NEWBURN MANOR,JR HOLLAND FOODSERVICE,86.71,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST LAWRENCES RC,FREEMAN CATERING BUTCH,23.96,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,THOMAS BEWICK,JR HOLLAND FOODSERVICE,48.03,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,BENTON PARK,JR HOLLAND FOODSERVICE,83.49,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WELFORD DAY CENTRE,BLAKEMORE FOODSERVICE,3.96,School meals,CATERERS
27.05.2015,OUR LADY & ST ANNES,FREEMAN CATERING BUTCH,9.66,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ENGLISH MARTYRS,BLAKEMORE FOODSERVICE,222.68,School meals,CATERERS
27.05.2015,RAVENSWOOD PRIMARY,BLAKEMORE FOODSERVICE,43.42,School meals,CATERERS
27.05.2015,ST MARKS RC,JR HOLLAND FOODSERVICE,60.12,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,NORTH FAWDON,FREEMAN CATERING BUTCH,12.47,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,SIMONSIDE COMMUNITY,BLAKEMORE FOODSERVICE,142.59,School meals,CATERERS
27.05.2015,LINHOPE PRU,JR HOLLAND FOODSERVICE,50.5,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,BYKER PRIMARY,BLAKEMORE FOODSERVICE,435.64,School meals,CATERERS
27.05.2015,GOSFORTH PARK,JR HOLLAND FOODSERVICE,165.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,CHEVIOT PRIMARY,FREEMAN CATERING BUTCH,56.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,FARNE PRIMARY,BLAKEMORE FOODSERVICE,91.37,School meals,CATERERS
27.05.2015,ARTHURS WESTAGE,JR HOLLAND FOODSERVICE,60.88,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,HADRIAN SCHOOL,FREEMAN CATERING BUTCH,32.66,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,28,School meals,CATERERS
27.05.2015,KINGSTON PARK,JR HOLLAND FOODSERVICE,129.33,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WEST DENTON PRIMARY,FREEMAN CATERING BUTCH,38.88,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,THOMAS BEWICK,FREEMAN CATERING BUTCH,22.86,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WALKERGATE PRIMARY,FREEMAN CATERING BUTCH,106.39,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,CHILLINGHAM ROAD,JR HOLLAND FOODSERVICE,43.04,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,KENTON BAR,FREEMAN CATERING BUTCH,67.26,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST MARYS CATHOLIC,JR HOLLAND FOODSERVICE,124.83,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,GRANGE FIRST SCHOOL,FREEMAN CATERING BUTCH,38.42,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,CHILLINGHAM ROAD,FREEMAN CATERING BUTCH,28.8,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,TYNEVIEW PRIMARY,FREEMAN CATERING BUTCH,43.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,SIMONSIDE COMMUNITY,BLAKEMORE FOODSERVICE,15.18,School meals,CATERERS
27.05.2015,WELFORD DAY CENTRE,FREEMAN CATERING BUTCH,143,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ARTHURS MOORSIDE,JR HOLLAND FOODSERVICE,160.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,HADRIAN SCHOOL,JR HOLLAND FOODSERVICE,55.68,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,KENTON SCHOOL,JR HOLLAND FOODSERVICE,115.25,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST CUTHBERTS HIGH,JR HOLLAND FOODSERVICE,112.99,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,HILTON PRIMARY,FREEMAN CATERING BUTCH,75.8,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,LEMINGTON RIVERSIDE,FREEMAN CATERING BUTCH,40.81,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST LAWRENCES RC,BLAKEMORE FOODSERVICE,116.68,School meals,CATERERS
27.05.2015,ST MARYS CATHOLIC,BLAKEMORE FOODSERVICE,255.4,School meals,CATERERS
27.05.2015,MILECASTLE PRIMARY,FREEMAN CATERING BUTCH,17.99,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST CUTHBERTS WALB,JR HOLLAND FOODSERVICE,2.46,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,NEWBURN MANOR,FREEMAN CATERING BUTCH,70.51,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,SIMONSIDE COMMUNITY,FREEMAN CATERING BUTCH,49.97,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,BEECH HILL,FREEMAN CATERING BUTCH,98.95,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015, BRIDGEWATER,BLAKEMORE FOODSERVICE,440.16,School meals,CATERERS
27.05.2015,REGENT FARM FIRST,JR HOLLAND FOODSERVICE,63.73,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST CATHERINES,JR HOLLAND FOODSERVICE,90.89,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WALBOTTLE CAMPUS,FREEMAN CATERING BUTCH,139.78,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,TRINITY OAKFIELD,JR HOLLAND FOODSERVICE,21.09,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,CIVIC BANQUETING,BRAKE BROS LTD,312.56,School meals,CATERERS
27.05.2015,BROADWOOD PRIMARY,BLAKEMORE FOODSERVICE,215.18,School meals,CATERERS
27.05.2015,CIVIC CANTEEN,JR HOLLAND FOODSERVICE,37.58,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,BYKER LODGE,JR HOLLAND FOODSERVICE,25.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST TERESAS,FREEMAN CATERING BUTCH,45.66,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,RAVENSWOOD PRIMARY,JR HOLLAND FOODSERVICE,157.84,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,BYKER LODGE,FREEMAN CATERING BUTCH,42.05,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,SIR CHARLES PARSONS,FREEMAN CATERING BUTCH,38.45,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST PAULS CE,FREEMAN CATERING BUTCH,9.47,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WAVERLEY PRIMARY,FREEMAN CATERING BUTCH,60.25,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WELBECK PRIMARY,FREEMAN CATERING BUTCH,100.99,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,REGENT FARM FIRST,BLAKEMORE FOODSERVICE,30.23,School meals,CATERERS
27.05.2015,STOCKSFIELD AVENUE,BLAKEMORE FOODSERVICE,313.76,School meals,CATERERS
27.05.2015,BROADWOOD PRIMARY,JR HOLLAND FOODSERVICE,100.5,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST PAULS CE,JR HOLLAND FOODSERVICE,80.48,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,CENTRAL WALKER,FREEMAN CATERING BUTCH,57.22,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ARCHBISHOP RUNCIE,JR HOLLAND FOODSERVICE,77.79,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ARCHIBOLD FIRST,FREEMAN CATERING BUTCH,90,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WEST WALKER,FREEMAN CATERING BUTCH,15.56,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST VINCENTS RC,BLAKEMORE FOODSERVICE,247.54,School meals,CATERERS
27.05.2015,MILECASTLE PRIMARY,JR HOLLAND FOODSERVICE,75.62,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WALKER TECHNOLOGY,BLAKEMORE FOODSERVICE,1265.27,School meals,CATERERS
27.05.2015,ST OSWALDS,FREEMAN CATERING BUTCH,34.14,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST JOHNS PRIMARY,FREEMAN CATERING BUTCH,14.52,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,REGENT FARM FIRST,BLAKEMORE FOODSERVICE,204.6,School meals,CATERERS
27.05.2015,DINNINGTON FIRST,FREEMAN CATERING BUTCH,47.74,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST JOHNS PRIMARY,JR HOLLAND FOODSERVICE,73.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,60.62,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,CHEVIOT PRIMARY,JR HOLLAND FOODSERVICE,34.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST CHARLES' RC,FREEMAN CATERING BUTCH,36.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,SIMONSIDE COMMUNITY,JR HOLLAND FOODSERVICE,60.38,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,CENTRAL WALKER,BLAKEMORE FOODSERVICE,609.12,School meals,CATERERS
27.05.2015,GOSFORTH JUNIOR,FREEMAN CATERING BUTCH,105.08,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST CHARLES' RC,JR HOLLAND FOODSERVICE,84.56,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,SOUTH GOSFORTH,BLAKEMORE FOODSERVICE,4.41,School meals,CATERERS
27.05.2015,WEST WALKER,BLAKEMORE FOODSERVICE,119.17,School meals,CATERERS
27.05.2015,MOUNTFIELD PRIMARY,BLAKEMORE FOODSERVICE,110.11,School meals,CATERERS
27.05.2015,WALKERGATE PRIMARY,BLAKEMORE FOODSERVICE,488.29,School meals,CATERERS
27.05.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,26,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,HAWTHORN PRIMARY,FREEMAN CATERING BUTCH,25.68,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WELFORD DAY CENTRE,BLAKEMORE FOODSERVICE,460.79,School meals,CATERERS
27.05.2015,ST MICHAELS RC,JR HOLLAND FOODSERVICE,27.08,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,KINGSTON PARK,FREEMAN CATERING BUTCH,11.17,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,68.78,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,GOSFORTH ACADEMY,FREEMAN CATERING BUTCH,46.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,KENTON SCHOOL,FREEMAN CATERING BUTCH,152.89,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,KENTON BAR,BLAKEMORE FOODSERVICE,143.2,School meals,CATERERS
27.05.2015,ST CUTHBERTS KENT,FREEMAN CATERING BUTCH,61.22,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,SACRED HEART PRI,FREEMAN CATERING BUTCH,36.08,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST GEORGES RC,JR HOLLAND FOODSERVICE,43.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,12.36,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WALBOTTLE VILLAGE,FREEMAN CATERING BUTCH,33.56,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,102.6,School meals,CATERERS
27.05.2015,ST CUTHBERTS WALB,FREEMAN CATERING BUTCH,14.33,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WELFORD DAY CENTRE,FREEMAN CATERING BUTCH,117.41,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015, BRIDGEWATER,JR HOLLAND FOODSERVICE,120.18,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,BYKER LODGE,BLAKEMORE FOODSERVICE,485.32,School meals,CATERERS
27.05.2015,ST ALBANS RC,FREEMAN CATERING BUTCH,43.32,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WELFORD DAY CENTRE,FREEMAN CATERING BUTCH,10.46,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,BEECH HILL,JR HOLLAND FOODSERVICE,125.26,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST JOSEPHS RC,FREEMAN CATERING BUTCH,4.86,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,HILTON PRIMARY,BLAKEMORE FOODSERVICE,284.02,School meals,CATERERS
27.05.2015,FARNE PRIMARY,JR HOLLAND FOODSERVICE,60.54,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,604.43,School meals,CATERERS
27.05.2015,ST VINCENTS RC,JR HOLLAND FOODSERVICE,67.16,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST BEDES RC,JR HOLLAND FOODSERVICE,71.52,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WEST DENTON PRIMARY,JR HOLLAND FOODSERVICE,135.69,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,HOTSPUR PRIMARY,JR HOLLAND FOODSERVICE,159.62,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST JOHN VIANNEY,FREEMAN CATERING BUTCH,45.62,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,BYKER LODGE,BRAKE BROS LTD,95.1,School meals,CATERERS
27.05.2015,BROADWOOD PRIMARY,BLAKEMORE FOODSERVICE,15.12,School meals,CATERERS
27.05.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,364.27,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,BENTON PARK,FREEMAN CATERING BUTCH,60.06,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,MONKCHESTER ROAD,BLAKEMORE FOODSERVICE,85.8,School meals,CATERERS
27.05.2015,BYKER LODGE,FREEMAN CATERING BUTCH,14.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WALKERGATE PRIMARY,JR HOLLAND FOODSERVICE,219.65,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,CONNIE LEWCOCK,FREEMAN CATERING BUTCH,40.47,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015, BRIDGEWATER,BLAKEMORE FOODSERVICE,6.32,School meals,CATERERS
27.05.2015,ST CUTHBERTS KENT,BLAKEMORE FOODSERVICE,213.31,School meals,CATERERS
27.05.2015,ST LAWRENCES RC,FREEMAN CATERING BUTCH,26.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST MARKS RC,BLAKEMORE FOODSERVICE,73.93,School meals,CATERERS
27.05.2015,OUR LADY & ST ANNES,JR HOLLAND FOODSERVICE,81.55,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,BENFIELD SCHOOL,FREEMAN CATERING BUTCH,54.21,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,TYNEVIEW PRIMARY,BLAKEMORE FOODSERVICE,222.53,School meals,CATERERS
27.05.2015, BRIDGEWATER,FREEMAN CATERING BUTCH,135.87,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST LAWRENCES RC,BLAKEMORE FOODSERVICE,7.33,School meals,CATERERS
27.05.2015,MONKCHESTER ROAD,BLAKEMORE FOODSERVICE,6.58,School meals,CATERERS
27.05.2015,BYKER PRIMARY,FREEMAN CATERING BUTCH,14.42,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST CUTHBERTS HIGH,FREEMAN CATERING BUTCH,101.18,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,TYNEVIEW PRIMARY,BLAKEMORE FOODSERVICE,13.88,School meals,CATERERS
27.05.2015,CRAGSIDE PRIMARY,JR HOLLAND FOODSERVICE,93.82,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,REGENT FARM FIRST,FREEMAN CATERING BUTCH,100.61,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,SACRED HEART PRI,JR HOLLAND FOODSERVICE,46.39,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,CHRIST CHURCH,JR HOLLAND FOODSERVICE,63.02,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,HILTON PRIMARY,BLAKEMORE FOODSERVICE,64.62,School meals,CATERERS
27.05.2015,SIR CHARLES PARSONS,BLAKEMORE FOODSERVICE,4.54,School meals,CATERERS
27.05.2015,CANNING STREET,JR HOLLAND FOODSERVICE,148.16,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,HILTON PRIMARY,JR HOLLAND FOODSERVICE,134.14,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST BEDES RC,BLAKEMORE FOODSERVICE,1.22,School meals,CATERERS
27.05.2015,GRANGE FIRST SCHOOL,JR HOLLAND FOODSERVICE,60.27,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,KNOPLAW PRIMARY,FREEMAN CATERING BUTCH,93.74,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,FARNE PRIMARY,FREEMAN CATERING BUTCH,50.47,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ARCHBISHOP RUNCIE,FREEMAN CATERING BUTCH,29.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST MARYS CATHOLIC,FREEMAN CATERING BUTCH,54.1,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,LINHOPE PRU,FREEMAN CATERING BUTCH,13.64,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WELFORD DAY CENTRE,FREEMAN CATERING BUTCH,291.03,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ST JOHN VIANNEY,JR HOLLAND FOODSERVICE,89.68,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,BENFIELD SCHOOL,BLAKEMORE FOODSERVICE,505.24,School meals,CATERERS
27.05.2015,NORTH FAWDON,BLAKEMORE FOODSERVICE,185.58,School meals,CATERERS
27.05.2015,WALKERGATE PRIMARY,BLAKEMORE FOODSERVICE,30.25,School meals,CATERERS
27.05.2015,ST TERESAS,JR HOLLAND FOODSERVICE,52.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,DINNINGTON FIRST,JR HOLLAND FOODSERVICE,89,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,ARCHIBOLD FIRST,JR HOLLAND FOODSERVICE,84.04,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,WALBOTTLE CAMPUS,JR HOLLAND FOODSERVICE,172.66,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
27.05.2015,NORTH FAWDON,JR HOLLAND FOODSERVICE,67.83,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
