Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000208149,67678.17
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000208171,240.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000208172,117.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000208174,78.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000208175,58.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000208176,58.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000208177,103.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",FORM OF DISCHARGE PAYMENT,0000208184,1000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",FITTING OF NEW STOP COCK,0000208185,190.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,VINCI CONSTRUCTION UK LTD,0000208186,108664.14
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,FACILITIES-ACCOMDTN SERVICES,COMPANY BARCLAYCARD,0000208211,1835.38
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,FACILITIES-ACCOMDTN SERVICES,COMPANY BARCLAYCARD,0000208217,169.45
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,WASTE MANAGEMENT-WSTE MNGT SER,COMPANY BARCLAYCARD,0000208233,160.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,LLETTYSHENKIN CONS CO LTD,0000208245,6241.06
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000208248,630.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000208249,2852.67
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000208250,1345.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000208251,3412.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000208253,201.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000208254,3857.26
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",PRUNING OF MATURE TREE,0000208259,96.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,PROF SER-OPERATIONAL SERVICES,AGENTS FEES COPPY CROOKS,0000208264,245.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000208265,-252.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000208266,377.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000208267,65.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000208268,242.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000208269,1075.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,FACILITIES-ACCOMDTN SERVICES,COMPANY BARCLAYCARD,0000208277,120.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000208325,7150.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000208326,1052.54
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,LLETTYSHENKIN CONS CO LTD,0000208332,9457.05
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,JIM DAVIES CIVIL ENGINEER,0000208333,1000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000208334,56.66
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000208401,528.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,ALLIANCE CONSTRUCTION SOL,0000208451,1468.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,LLETTYSHENKIN CONS CO LTD,0000208457,1614.35
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,LLETTYSHENKIN CONS CO LTD,0000208458,1236.82
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,LLETTYSHENKIN CONS CO LTD,0000208459,984.39
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",INCIDENTAL EXPENDITURE DU,0000208466,160.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/02/2014,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",RECLAIM VAT DOC 207098,34002134,-90.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/01/2014,CURR YR ADD-INTNGBLE INFO TECH,SURFACE HAZARDS,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000207682,67495.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,CURR YR ADD-INTNGBLE INFO TECH,SURFACE HAZARDS,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000208114,28606.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,FARES - AIR,SURFACE HAZARDS,TRAVEL&EVENTS-AIR,REDFERN TRAVEL LTD,0000207973,212.29
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,FARES - AIR,SURFACE HAZARDS,TRAVEL&EVENTS-AIR,COMPANY BARCLAYCARD,0000208214,31.98
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,FARES - RAIL,SURFACE HAZARDS,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000207973,492.02
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,FARES - RAIL,SURFACE HAZARDS,TRAVEL&EVENTS-RAIL,COMPANY BARCLAYCARD,0000208239,136.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000207687,72.65
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000207688,75.82
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000207878,51.37
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000207879,166.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000207891,80.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000207892,75.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000207893,50.28
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000207894,88.01
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000207895,98.01
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208090,104.29
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208091,30.19
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208092,101.74
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208093,65.37
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208094,74.53
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208095,80.38
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/01/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208181,66.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208182,72.76
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/12/2013,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208183,91.34
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,COMPANY BARCLAYCARD,0000208239,64.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208287,84.46
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208288,66.45
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208289,71.01
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208290,52.21
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208291,84.51
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208292,78.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208293,60.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208296,69.62
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,COMPANY BARCLAYCARD,0000208301,26.73
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208385,59.77
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208386,80.98
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208388,61.61
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208444,85.01
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208445,140.39
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,ALLSTAR BUSINESS SOLUTION,0000208446,161.27
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,AMEND DC 207687 BY 20P,34002225,0.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,FUEL (VEHICLE),SURFACE HAZARDS,NOT ANALYSED,RECLM VAT REG ENG BUS MLG,34002332,-372.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,HOTEL ACCOMMODATION,SURFACE HAZARDS,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000207977,1852.72
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,HOTEL ACCOMMODATION,SURFACE HAZARDS,TRAVEL&EVENTS-HOTELS,COMPANY BARCLAYCARD,0000208241,-292.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,HOTEL ACCOMMODATION,SURFACE HAZARDS,TRAVEL&EVENTS-HOTELS,COMPANY BARCLAYCARD,0000208301,55.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,INCIDENTALS,SURFACE HAZARDS,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000208219,10.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,INCIDENTALS,SURFACE HAZARDS,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000208239,10.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,INCIDENTALS,SURFACE HAZARDS,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000208277,10.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,INCIDENTALS,SURFACE HAZARDS,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000208294,5.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,INCIDENTALS,SURFACE HAZARDS,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000208300,54.45
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,INCIDENTALS,SURFACE HAZARDS,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000208301,10.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,INCIDENTALS,SURFACE HAZARDS,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000208304,8.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,INCIDENTALS,SURFACE HAZARDS,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000208499,12.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,INCIDENTALS,SURFACE HAZARDS,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000208513,15.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,IT-APPLICATIONS MANAGEMENT,SURFACE HAZARDS,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000207807,8848.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/02/2014,IT-APPLICATIONS MANAGEMENT,SURFACE HAZARDS,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000208146,6583.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,LEGAL COSTS,SURFACE HAZARDS,PROF SER-OPERATIONAL SERVICES,LAND REGISTRY,0000207686,12.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/02/2014,LEGAL COSTS,SURFACE HAZARDS,PROF SER-OPERATIONAL SERVICES,LAND REGISTRY,0000207882,33.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/02/2014,LEGAL COSTS,SURFACE HAZARDS,PROF SER-OPERATIONAL SERVICES,LAND REGISTRY,0000207986,27.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/01/2014,LEGAL COSTS,SURFACE HAZARDS,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000208120,48.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,LEGAL COSTS,SURFACE HAZARDS,PROF SER-OPERATIONAL SERVICES,REGISTERS OF SCOTLAND,0000208329,11.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,LEGAL COSTS,SURFACE HAZARDS,PROF SER-OPERATIONAL SERVICES,LAND REGISTRY,0000208553,6.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,MEETINGS,SURFACE HAZARDS,TRAVEL&EVENTS-EVENT ORGNSTN,COMPANY BARCLAYCARD,0000208277,169.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/02/2014,MEETINGS,SURFACE HAZARDS,TRAVEL&EVENTS-EVENT ORGNSTN,EASTWOOD HALL,0000208328,141.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,MEETINGS,SURFACE HAZARDS,TRAVEL&EVENTS-EVENT ORGNSTN,COMPANY BARCLAYCARD,0000208435,108.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000208479,99.45
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000208487,357.77
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000208495,437.85
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000208497,12.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000208499,57.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000208505,68.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000208510,287.90
