Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,INSIGHT MEDIA INTERNET LTD,178415,1000.00,,M33 7AQ,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,D.A.T.S. (HOLDINGS) LTD,178416,1000.00,,WA1 1BB,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,NU FUTURE LTD,178417,1000.00,,LA1 4WA,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,NITESITE LTD,177485,916.12,,YO41 1HS,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,NITESITE LTD,177486,174.61,,YO41 1HS,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,NITESITE LTD,177487,524.31,,YO41 1HS,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,NITESITE LTD,177488,1384.96,,YO41 1HS,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,PPTEK LTD,178372,1302.82,,BN18 0GA,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,REALITY STUDIOS LTD,178434,251.43,,DL12 8HD,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,SECURITY RISK MANAGEMENT LTD,178435,1142.61,,NE3 3PF,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,CAPITAL 4 TRAINING LTD,178436,1509.57,,NE1 1JF,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,PD DEVICES LTD,178437,1393.15,,TQ10 9AL,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,INBOUND MARKETING LTD,178439,249.59,,MK17 8RX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,AFQS LTD,178440,626.24,,ST8 7LN,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,LINKEE LTD,178441,510.00,,E8 2LY,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,M2X LTD,178442,775.00,,TN22 5DQ,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177647,110.93,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177648,387.38,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177649,335.91,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177664,283.57,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177670,202.78,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177671,231.73,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177673,197.29,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177674,197.29,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177675,20.01,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177676,26.02,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177677,18.01,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177680,14.51,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177681,15.01,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177682,26.31,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177683,1018.49,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177684,78.05,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177685,16.61,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177686,4.50,,MK10 1PX,GOV,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,29/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,FOREIGN AND COMMONWEALTH OFFICE (FCO),177687,189.12,,MK10 1PX,GOV,,,Programme
