Newcastle City Council Invoices over £500 paid in July 2010,,,,,,

Directorate,Service Area,Payment Date,Supplier Name,Internal Ref,Capital/ Revenue,Grand Total
Environment & Regeneration,Allendale Building                     ,08/07/10,WEST PORT TIMBER WINDOWS & DOORS,4698826,Revenue,902.06
Environment & Regeneration,Allendale Building                     ,15/07/10,WOLSELEY UK LTD,4715470,Revenue,618.24
Environment & Regeneration,Allendale Building                     ,08/07/10,WOLSELEY UK LTD,4706289,Revenue,618.24
Environment & Regeneration,Allendale Building                     ,06/07/10,WOLSELEY UK LTD,4590979,Revenue,618.24
Environment & Regeneration,Allendale Building                     ,06/07/10,WOLSELEY UK LTD,4599613,Revenue,618.24
Environment & Regeneration,Allendale Building                     ,06/07/10,WOLSELEY UK LTD,4618478,Revenue,618.24
Environment & Regeneration,Allendale Building                     ,06/07/10,WOLSELEY UK LTD,4631425,Revenue,618.24
Environment & Regeneration,Allendale Building                     ,06/07/10,WOLSELEY UK LTD,4651028,Revenue,618.24
Environment & Regeneration,Allendale Building                     ,06/07/10,WOLSELEY UK LTD,4681967,Revenue,618.24
Environment & Regeneration,Allendale Building                     ,06/07/10,WOLSELEY UK LTD,4691063,Revenue,618.24
Environment & Regeneration,Allendale Rd                           ,21/07/10,AKW MEDI-CARE LTD,4723516,Revenue,650.57
Environment & Regeneration,Allendale Rd                           ,07/07/10,AMBIRAD LTD,4729023,Revenue,2159.80
Environment & Regeneration,Allendale Rd                           ,21/07/10,BLAYDON COMMUNICATIONS LTD,4737788,Revenue,1973.00
Environment & Regeneration,Allendale Rd                           ,20/07/10,BSS GROUP PLC,4724148,Revenue,949.82
Environment & Regeneration,Allendale Rd                           ,27/07/10,CERAMIC TILE DISTRIBUTORS,4750390,Revenue,655.81
Environment & Regeneration,Allendale Rd                           ,22/07/10,CROMWELL POLYTHENE LTD,4749808,Revenue,3944.16
Environment & Regeneration,Allendale Rd                           ,20/07/10,CROSSLING LTD,4746613,Revenue,543.53
Environment & Regeneration,Allendale Rd                           ,27/07/10,EASIBATHE,4722779,Revenue,720.72
Environment & Regeneration,Allendale Rd                           ,30/06/10,EASIBATHE,4691454,Revenue,834.57
Environment & Regeneration,Allendale Rd                           ,29/07/10,EDMUNDSON ELECTRICAL LTD,4758378,Revenue,561.38
Environment & Regeneration,Allendale Rd                           ,01/07/10,EDMUNDSON ELECTRICAL LTD,4722465,Revenue,626.68
Environment & Regeneration,Allendale Rd                           ,08/07/10,ELECTRIC CENTRE,4732470,Revenue,2070.66
Environment & Regeneration,Allendale Rd                           ,19/07/10,EYRE & ELLISTON LTD T/A EGS,4638206,Revenue,1418.48
Environment & Regeneration,Allendale Rd                           ,15/07/10,EYRE & ELLISTON LTD T/A EGS,4725581,Revenue,629.39
Environment & Regeneration,Allendale Rd                           ,15/07/10,EYRE & ELLISTON LTD T/A EGS,4726848,Revenue,879.00
Environment & Regeneration,Allendale Rd                           ,15/07/10,EYRE & ELLISTON LTD T/A EGS,4726849,Revenue,1140.00
Environment & Regeneration,Allendale Rd                           ,15/07/10,EYRE & ELLISTON LTD T/A EGS,4726852,Revenue,3109.26
Environment & Regeneration,Allendale Rd                           ,15/07/10,EYRE & ELLISTON LTD T/A EGS,4726859,Revenue,793.66
Environment & Regeneration,Allendale Rd                           ,15/07/10,EYRE & ELLISTON LTD T/A EGS,4726927,Revenue,791.70
Environment & Regeneration,Allendale Rd                           ,22/07/10,EYRE & ELLISTON LTD T/A EGS,4726918,Revenue,774.92
Environment & Regeneration,Allendale Rd                           ,22/07/10,EYRE & ELLISTON LTD T/A EGS,4726983,Revenue,1202.37
Environment & Regeneration,Allendale Rd                           ,22/07/10,EYRE & ELLISTON LTD T/A EGS,4725595,Revenue,1396.53
Environment & Regeneration,Allendale Rd                           ,08/07/10,EYRE & ELLISTON LTD T/A EGS,4713325,Revenue,783.69
Environment & Regeneration,Allendale Rd                           ,08/07/10,EYRE & ELLISTON LTD T/A EGS,4726184,Revenue,2690.10
Environment & Regeneration,Allendale Rd                           ,08/07/10,EYRE & ELLISTON LTD T/A EGS,4726924,Revenue,524.30
Environment & Regeneration,Allendale Rd                           ,08/07/10,EYRE & ELLISTON LTD T/A EGS,4726989,Revenue,865.68
Environment & Regeneration,Allendale Rd                           ,27/07/10,EYRE & ELLISTON LTD T/A EGS,4731210,Revenue,4522.42
Environment & Regeneration,Allendale Rd                           ,28/07/10,EYRE & ELLISTON LTD T/A EGS,4731215,Revenue,1933.60
Environment & Regeneration,Allendale Rd                           ,26/07/10,EYRE & ELLISTON LTD T/A EGS,4725566,Revenue,3225.06
Environment & Regeneration,Allendale Rd                           ,07/07/10,EYRE & ELLISTON LTD T/A EGS,4713769,Revenue,1889.50
Environment & Regeneration,Allendale Rd                           ,14/07/10,EYRE & ELLISTON LTD T/A EGS,4726840,Revenue,7291.15
Environment & Regeneration,Allendale Rd                           ,29/07/10,EYRE & ELLISTON LTD T/A EGS,4732051,Revenue,3078.00
Environment & Regeneration,Allendale Rd                           ,29/07/10,EYRE & ELLISTON LTD T/A EGS,4732050,Revenue,675.02
Environment & Regeneration,Allendale Rd                           ,29/07/10,EYRE & ELLISTON LTD T/A EGS,4732047,Revenue,1250.40
Environment & Regeneration,Allendale Rd                           ,29/07/10,EYRE & ELLISTON LTD T/A EGS,4732054,Revenue,700.61
Environment & Regeneration,Allendale Rd                           ,01/07/10,EYRE & ELLISTON LTD T/A EGS,4693943,Revenue,1368.50
Environment & Regeneration,Allendale Rd                           ,01/07/10,EYRE & ELLISTON LTD T/A EGS,4696191,Revenue,684.25
Environment & Regeneration,Allendale Rd                           ,01/07/10,EYRE & ELLISTON LTD T/A EGS,4696207,Revenue,1244.45
Environment & Regeneration,Allendale Rd                           ,01/07/10,EYRE & ELLISTON LTD T/A EGS,4713819,Revenue,1077.08
Environment & Regeneration,Allendale Rd                           ,01/07/10,EYRE & ELLISTON LTD T/A EGS,4713883,Revenue,691.18
Environment & Regeneration,Allendale Rd                           ,21/07/10,EYRE & ELLISTON LTD T/A EGS,4725579,Revenue,624.40
Environment & Regeneration,Allendale Rd                           ,08/07/10,FLEMING & CO (MACHINERY) LTD,4720431,Revenue,909.00
Environment & Regeneration,Allendale Rd                           ,08/07/10,FLEMING & CO (MACHINERY) LTD,4726180,Revenue,1212.00
Environment & Regeneration,Allendale Rd                           ,29/07/10,FLEMING & CO (MACHINERY) LTD,4749630,Revenue,909.00
Environment & Regeneration,Allendale Rd                           ,07/07/10,HADRIAN AIR CONDITIONING & REFRIGERATION,4729814,Revenue,1835.00
Environment & Regeneration,Allendale Rd                           ,22/07/10,HAMWORTHY HEATING LTD,4743905,Revenue,39401.76
Environment & Regeneration,Allendale Rd                           ,27/07/10,HARPER SIGNS LTD,4749508,Revenue,1606.00
Environment & Regeneration,Allendale Rd                           ,26/07/10,HARRISON & SON LTD,4751297,Revenue,628.29
Environment & Regeneration,Allendale Rd                           ,15/07/10,J M L HARDWARE LTD,4740418,Revenue,830.00
Environment & Regeneration,Allendale Rd                           ,22/07/10,J T DOVE LTD,4749673,Revenue,964.50
Environment & Regeneration,Allendale Rd                           ,27/07/10,J T DOVE LTD,4737559,Revenue,723.36
Environment & Regeneration,Allendale Rd                           ,22/07/10,J&G ARCHIBALD LTD,4746415,Revenue,517.20
Environment & Regeneration,Allendale Rd                           ,27/07/10,J&G ARCHIBALD LTD,4743893,Revenue,1455.70
Environment & Regeneration,Allendale Rd                           ,08/07/10,LLOYD WORRALL LTD,4720136,Revenue,1072.25
Environment & Regeneration,Allendale Rd                           ,08/07/10,LLOYD WORRALL LTD,4720137,Revenue,939.00
Environment & Regeneration,Allendale Rd                           ,27/07/10,LLOYD WORRALL LTD,4751875,Revenue,1796.70
Environment & Regeneration,Allendale Rd                           ,25/07/10,LLOYD WORRALL LTD,4750407,Revenue,9695.60
Environment & Regeneration,Allendale Rd                           ,26/07/10,LLOYD WORRALL LTD,4751841,Revenue,876.30
Environment & Regeneration,Allendale Rd                           ,26/07/10,LLOYD WORRALL LTD,4751843,Revenue,544.19
Environment & Regeneration,Allendale Rd                           ,26/07/10,LLOYD WORRALL LTD,4751846,Revenue,544.20
Environment & Regeneration,Allendale Rd                           ,26/07/10,LLOYD WORRALL LTD,4751854,Revenue,559.65
Environment & Regeneration,Allendale Rd                           ,26/07/10,LLOYD WORRALL LTD,4753006,Revenue,510.00
Environment & Regeneration,Allendale Rd                           ,06/07/10,LLOYD WORRALL LTD,4720168,Revenue,531.59
Environment & Regeneration,Allendale Rd                           ,13/07/10,LLOYD WORRALL LTD,4720130,Revenue,511.00
Environment & Regeneration,Allendale Rd                           ,01/07/10,LLOYD WORRALL LTD,4720166,Revenue,703.60
Environment & Regeneration,Allendale Rd                           ,07/07/10,LLOYDS BRITISH TESTING CO LTD,4729026,Revenue,627.00
Environment & Regeneration,Allendale Rd                           ,25/07/10,MDRC GROUP LTD,4750393,Revenue,3315.00
Environment & Regeneration,Allendale Rd                           ,08/07/10,METALPOINT LTD,4726864,Revenue,622.90
Environment & Regeneration,Allendale Rd                           ,05/07/10,METALPOINT LTD,4726869,Revenue,744.00
Environment & Regeneration,Allendale Rd                           ,22/07/10,NORLAND CABLE SUPPLIES LTD,4746315,Revenue,720.00
Environment & Regeneration,Allendale Rd                           ,08/07/10,NORLAND CABLE SUPPLIES LTD,4728714,Revenue,1380.00
Environment & Regeneration,Allendale Rd                           ,01/07/10,NORTHERN SIGNS ENGRAVERS LTD,4716815,Revenue,1200.00
Environment & Regeneration,Allendale Rd                           ,06/07/10,NOSTALGIA FIREPLACES LTD,4703438,Revenue,1500.00
Environment & Regeneration,Allendale Rd                           ,07/07/10,PROTEC FIRE DETECTION PLC,4703426,Revenue,1769.00
Environment & Regeneration,Allendale Rd                           ,01/07/10,REZNOR UK LTD,4710095,Revenue,1361.20
Environment & Regeneration,Allendale Rd                           ,22/07/10,T CROSSLING,4722453,Revenue,526.75
Environment & Regeneration,Allendale Rd                           ,22/07/10,T CROSSLING,4721446,Revenue,955.80
Environment & Regeneration,Allendale Rd                           ,22/07/10,T CROSSLING,4722379,Revenue,579.18
Environment & Regeneration,Allendale Rd                           ,22/07/10,T CROSSLING,4722523,Revenue,913.84
Environment & Regeneration,Allendale Rd                           ,22/07/10,T CROSSLING,4722698,Revenue,4779.00
Environment & Regeneration,Allendale Rd                           ,22/07/10,T CROSSLING,4722699,Revenue,990.00
Environment & Regeneration,Allendale Rd                           ,22/07/10,T CROSSLING,4729034,Revenue,2391.65
Environment & Regeneration,Allendale Rd                           ,22/07/10,T CROSSLING,4737185,Revenue,526.24
Environment & Regeneration,Allendale Rd                           ,08/07/10,T CROSSLING,4704239,Revenue,1612.50
Environment & Regeneration,Allendale Rd                           ,08/07/10,T CROSSLING,4705177,Revenue,545.00
Environment & Regeneration,Allendale Rd                           ,08/07/10,T CROSSLING,4705179,Revenue,565.00
Environment & Regeneration,Allendale Rd                           ,08/07/10,T CROSSLING,4595384,Revenue,810.77
Environment & Regeneration,Allendale Rd                           ,08/07/10,T CROSSLING,4620825,Revenue,706.58
Environment & Regeneration,Allendale Rd                           ,08/07/10,T CROSSLING,4627561,Revenue,1350.25
Environment & Regeneration,Allendale Rd                           ,08/07/10,T CROSSLING,4646799,Revenue,647.76
Environment & Regeneration,Allendale Rd                           ,08/07/10,T CROSSLING,4657744,Revenue,528.12
Environment & Regeneration,Allendale Rd                           ,08/07/10,T CROSSLING,4705178,Revenue,1012.90
Environment & Regeneration,Allendale Rd                           ,08/07/10,T CROSSLING,4705184,Revenue,604.70
Environment & Regeneration,Allendale Rd                           ,08/07/10,T CROSSLING,4705186,Revenue,1395.50
Environment & Regeneration,Allendale Rd                           ,08/07/10,T CROSSLING,4710139,Revenue,1102.06
Environment & Regeneration,Allendale Rd                           ,08/07/10,T CROSSLING,4710145,Revenue,4301.10
Environment & Regeneration,Allendale Rd                           ,08/07/10,T CROSSLING,4710152,Revenue,510.48
Environment & Regeneration,Allendale Rd                           ,08/07/10,T CROSSLING,4710308,Revenue,2970.00
Environment & Regeneration,Allendale Rd                           ,20/07/10,T CROSSLING,4579499,Revenue,6179.16
Environment & Regeneration,Allendale Rd                           ,20/07/10,T CROSSLING,4745714,Revenue,1276.70
Environment & Regeneration,Allendale Rd                           ,20/07/10,T CROSSLING,4745715,Revenue,2623.06
Environment & Regeneration,Allendale Rd                           ,20/07/10,T CROSSLING,4745716,Revenue,685.38
Environment & Regeneration,Allendale Rd                           ,20/07/10,T CROSSLING,4745718,Revenue,3157.44
Environment & Regeneration,Allendale Rd                           ,28/07/10,T CROSSLING,4757166,Revenue,566.75
Environment & Regeneration,Allendale Rd                           ,26/07/10,T CROSSLING,4643513,Revenue,2012.14
Environment & Regeneration,Allendale Rd                           ,26/07/10,T CROSSLING,4744050,Revenue,1079.58
Environment & Regeneration,Allendale Rd                           ,07/07/10,T CROSSLING,4539784,Revenue,2566.27
Environment & Regeneration,Allendale Rd                           ,07/07/10,T CROSSLING,4555846,Revenue,1061.09
Environment & Regeneration,Allendale Rd                           ,07/07/10,T CROSSLING,4594592,Revenue,1122.41
Environment & Regeneration,Allendale Rd                           ,07/07/10,T CROSSLING,4594617,Revenue,10674.00
Environment & Regeneration,Allendale Rd                           ,07/07/10,T CROSSLING,4609826,Revenue,738.11
Environment & Regeneration,Allendale Rd                           ,07/07/10,T CROSSLING,4651428,Revenue,3629.07
Environment & Regeneration,Allendale Rd                           ,07/07/10,T CROSSLING,4666570,Revenue,1723.87
Environment & Regeneration,Allendale Rd                           ,07/07/10,T CROSSLING,4679185,Revenue,1097.68
Environment & Regeneration,Allendale Rd                           ,05/07/10,T CROSSLING,4555204,Revenue,1063.13
Environment & Regeneration,Allendale Rd                           ,05/07/10,T CROSSLING,4555205,Revenue,1509.38
Environment & Regeneration,Allendale Rd                           ,05/07/10,T CROSSLING,4613471,Revenue,2400.64
Environment & Regeneration,Allendale Rd                           ,05/07/10,T CROSSLING,4627019,Revenue,1607.85
Environment & Regeneration,Allendale Rd                           ,05/07/10,T CROSSLING,4695062,Revenue,586.46
Environment & Regeneration,Allendale Rd                           ,05/07/10,T CROSSLING,4696254,Revenue,4449.28
Environment & Regeneration,Allendale Rd                           ,12/07/10,T CROSSLING,4613407,Revenue,2505.88
Environment & Regeneration,Allendale Rd                           ,12/07/10,T CROSSLING,4647040,Revenue,1749.97
Environment & Regeneration,Allendale Rd                           ,12/07/10,T CROSSLING,4653719,Revenue,1018.70
Environment & Regeneration,Allendale Rd                           ,12/07/10,T CROSSLING,4657514,Revenue,504.24
Environment & Regeneration,Allendale Rd                           ,12/07/10,T CROSSLING,4657747,Revenue,583.71
Environment & Regeneration,Allendale Rd                           ,12/07/10,T CROSSLING,4666097,Revenue,1378.78
Environment & Regeneration,Allendale Rd                           ,29/07/10,T CROSSLING,4747922,Revenue,558.60
Environment & Regeneration,Allendale Rd                           ,29/07/10,T CROSSLING,4746254,Revenue,539.00
Environment & Regeneration,Allendale Rd                           ,29/07/10,T CROSSLING,4690835,Revenue,976.70
Environment & Regeneration,Allendale Rd                           ,29/07/10,T CROSSLING,4696965,Revenue,1308.00
Environment & Regeneration,Allendale Rd                           ,29/07/10,T CROSSLING,4728670,Revenue,760.00
Environment & Regeneration,Allendale Rd                           ,29/07/10,T CROSSLING,4728677,Revenue,906.00
Environment & Regeneration,Allendale Rd                           ,29/07/10,T CROSSLING,4728729,Revenue,4301.10
Environment & Regeneration,Allendale Rd                           ,29/07/10,T CROSSLING,4737193,Revenue,1208.70
Environment & Regeneration,Allendale Rd                           ,29/07/10,T CROSSLING,4738912,Revenue,772.20
Environment & Regeneration,Allendale Rd                           ,29/07/10,T CROSSLING,4738913,Revenue,3157.54
Environment & Regeneration,Allendale Rd                           ,29/07/10,T CROSSLING,4738915,Revenue,2645.64
Environment & Regeneration,Allendale Rd                           ,29/07/10,T CROSSLING,4746248,Revenue,1411.60
Environment & Regeneration,Allendale Rd                           ,13/07/10,T CROSSLING,4737187,Revenue,1664.94
Environment & Regeneration,Allendale Rd                           ,13/07/10,T CROSSLING,4737188,Revenue,2871.03
