"OA11CD","LAD11NM","PM252013me"
"E00007480","Enfield",15.118789094867
"E00007401","Enfield",15.386199951172
"E00007408","Enfield",15.366216888428
"E00007489","Enfield",15.139343994635
"E00007409","Enfield",15.335465007358
"E00007488","Enfield",15.337786229451
"E00007756","Enfield",15.187235133541
"E00007757","Enfield",15.467019189664
"E00007754","Enfield",15.395709399021
"E00007755","Enfield",15.285785752535
"E00007752","Enfield",15.566916253832
"E00007753","Enfield",15.575476092952
"E00007750","Enfield",15.544154393304
"E00007751","Enfield",15.624856079681
"E00007758","Enfield",15.30426420885
"E00007759","Enfield",15.399074806357
"E00171172","Enfield",14.777953103872
"E00171170","Enfield",14.796462929767
"E00171177","Enfield",14.80231068929
"E00171175","Enfield",15.495033063387
"E00171178","Enfield",15.66119334229
"E00007666","Enfield",14.987656808669
"E00007667","Enfield",15.061321926117
"E00007664","Enfield",15.440192104256
"E00007665","Enfield",15.528120052048
"E00007662","Enfield",15.318052570636
"E00007663","Enfield",15.051602462242
"E00007660","Enfield",15.086252174377
"E00007661","Enfield",15.111898497618
"E00007668","Enfield",14.908246640806
"E00007669","Enfield",15.050988638987
"E00007126","Enfield",14.98874311977
"E00007127","Enfield",14.905612329139
"E00007124","Enfield",14.959403454572
"E00007125","Enfield",15.092206867374
"E00007122","Enfield",15.400228432247
"E00007123","Enfield",15.775639340029
"E00007120","Enfield",15.875457695552
"E00007121","Enfield",15.610779103111
"E00007128","Enfield",15.20747245969
"E00007129","Enfield",15.84454806258
"E00007076","Enfield",15.674483431064
"E00007077","Enfield",15.492441498831
"E00007074","Enfield",15.769780190786
"E00007075","Enfield",15.349831221055
"E00007072","Enfield",15.06178342861
"E00007073","Enfield",15.258934386389
"E00007070","Enfield",15.180930526563
"E00007071","Enfield",15.191998948146
"E00007079","Enfield",15.468556015237
"E00007397","Enfield",15.27808297065
"E00007316","Enfield",14.985778019245
"E00007396","Enfield",15.32886111218
"E00007317","Enfield",15.09574934548
"E00007314","Enfield",15.021724687558
"E00007395","Enfield",15.230284327084
"E00007315","Enfield",14.780457027791
"E00007394","Enfield",15.303674202931
"E00007312","Enfield",14.957931616208
"E00007393","Enfield",15.723802316756
"E00007313","Enfield",14.984992069067
"E00007392","Enfield",15.224683885013
"E00007310","Enfield",15.155590749158
"E00007391","Enfield",15.325812680381
"E00007318","Enfield",14.951394087559
"E00007399","Enfield",15.321931108832
"E00007398","Enfield",15.379048974173
"E00007319","Enfield",14.964937028132
"E00007226","Enfield",15.159860395616
"E00007227","Enfield",15.329227334362
"E00007224","Enfield",15.015297365713
"E00007222","Enfield",15.179052199087
"E00007576","Enfield",15.495146413003
"E00007577","Enfield",15.433047093843
"E00007575","Enfield",15.474179483497
"E00007572","Enfield",15.225529488945
"E00007573","Enfield",15.84646682416
"E00007570","Enfield",15.241897118886
"E00007571","Enfield",15.65488421917
"E00007578","Enfield",15.373911460621
"E00007579","Enfield",15.37191357946
"E00165799","Enfield",15.509811477754
"E00007416","Enfield",15.796565958126
"E00007497","Enfield",15.380734636149
"E00007417","Enfield",15.59458464109
"E00007496","Enfield",15.197032299671
"E00007495","Enfield",15.151126673347
"E00007414","Enfield",15.507391858984
"E00007415","Enfield",15.33480399847
"E00007494","Enfield",15.290519813697
"E00007493","Enfield",15.149964550267
"E00007412","Enfield",15.321355543275
"E00007413","Enfield",15.421211766262
"E00007492","Enfield",15.198902533306
"E00007410","Enfield",15.530421387659
"E00007491","Enfield",15.388137420019
"E00007418","Enfield",15.819620734767
"E00007499","Enfield",15.475066163913
"E00007498","Enfield",15.281809261233
"E00007419","Enfield",15.59103227874
"E00007726","Enfield",16.016611479402
"E00007727","Enfield",15.899122389536
"E00007724","Enfield",16.063873592176
"E00007725","Enfield",16.518266079473
"E00007722","Enfield",16.366679723639
"E00007723","Enfield",16.706930149926
"E00007720","Enfield",15.877405453754
"E00007721","Enfield",16.403180325826
"E00007728","Enfield",17.070890007597
"E00171142","Enfield",15.475035689094
"E00171141","Enfield",15.806857526302
"E00171147","Enfield",16.06870530514
"E00171144","Enfield",15.575818470546
"E00171145","Enfield",18.338372190793
"E00171149","Enfield",14.808179228646
"E00007676","Enfield",15.145355193846
"E00007677","Enfield",14.98200596162
"E00007674","Enfield",14.995920976003
"E00007675","Enfield",14.969834505857
"E00007672","Enfield",14.924826786253
"E00007673","Enfield",15.360543090756
"E00007670","Enfield",14.93930892121
"E00007671","Enfield",15.242632119397
"E00007678","Enfield",15.103501458602
"E00007679","Enfield",14.953164261741
"E00006968","Enfield",15.47503840046
"E00006969","Enfield",15.434119885362
"E00007136","Enfield",15.346612013659
"E00007137","Enfield",14.965829450151
"E00007134","Enfield",15.17400252217
"E00007132","Enfield",15.004383552642
"E00007130","Enfield",15.053499943501
"E00007131","Enfield",15.030606679916
"E00007138","Enfield",15.007221289242
"E00007139","Enfield",15.10868624699
"E00007046","Enfield",15.196053813486
"E00007047","Enfield",15.223514232439
"E00007044","Enfield",15.305617762226
"E00007045","Enfield",15.124143496964
"E00007042","Enfield",15.140186627706
"E00007043","Enfield",15.111157167971
"E00007040","Enfield",15.100710032373
"E00007041","Enfield",15.103762794943
"E00007048","Enfield",15.184978743394
"E00007049","Enfield",15.205646678134
"E00007231","Enfield",15.073810483572
"E00007238","Enfield",15.287311854779
"E00007239","Enfield",15.15083360672
"E00007546","Enfield",15.192518956321
"E00007547","Enfield",15.09133744663
"E00007544","Enfield",15.021179125044
"E00007545","Enfield",15.062834069536
"E00007542","Enfield",15.005521426691
"E00007543","Enfield",15.041904479642
"E00007540","Enfield",15.024885257085
"E00007541","Enfield",14.992469392974
"E00007548","Enfield",15.203989982605
"E00007549","Enfield",15.178948041555
"E00007736","Enfield",15.807218574896
"E00007737","Enfield",15.620836581824
"E00007734","Enfield",15.578299793196
"E00007735","Enfield",17.108181397892
"E00007732","Enfield",15.773945499111
"E00007733","Enfield",15.585220575333
"E00007738","Enfield",15.625791590265
"E00007739","Enfield",15.540745013902
"E00171152","Enfield",15.559811595027
"E00171153","Enfield",15.196270518833
"E00171150","Enfield",14.870870716221
"E00171156","Enfield",15.17458773559
"E00171155","Enfield",15.224768895952
"E00171158","Enfield",15.140370811547
"E00171159","Enfield",15.113251985288
"E00007646","Enfield",15.008950500953
"E00007647","Enfield",14.953129014515
"E00007644","Enfield",15.091432260007
"E00007645","Enfield",15.024741665348
"E00007642","Enfield",14.981807744728
"E00007643","Enfield",15.024711550099
"E00007640","Enfield",14.976928899736
"E00007641","Enfield",15.013490887249
"E00007648","Enfield",15.174960325635
"E00007649","Enfield",15.030056013644
"E00006976","Enfield",15.581046178743
"E00006977","Enfield",15.389083878068
"E00006974","Enfield",15.419331055561
"E00006975","Enfield",15.382582085009
"E00006972","Enfield",15.349118507515
"E00006973","Enfield",15.481414272672
"E00006970","Enfield",15.282879153887
"E00006971","Enfield",16.188798848788
"E00006978","Enfield",15.168024726536
"E00006979","Enfield",15.136787450314
"E00007187","Enfield",14.806394183845
"E00007106","Enfield",15.667777801628
"E00007186","Enfield",14.897727624994
"E00007107","Enfield",15.440493205808
"E00007185","Enfield",14.894125269747
"E00007184","Enfield",14.95968911734
"E00007105","Enfield",15.864464623587
"E00007183","Enfield",15.025444443463
"E00007102","Enfield",15.413047733761
"E00007182","Enfield",15.163818836212
"E00007103","Enfield",15.430984746493
"E00007181","Enfield",14.827336050335
"E00007100","Enfield",15.432968569737
"E00007101","Enfield",15.325272231632
"E00007180","Enfield",15.101397908967
"E00007189","Enfield",15.402529982072
"E00007108","Enfield",15.359901160837
"E00007188","Enfield",14.85970582308
"E00007109","Enfield",15.492327903634
"E00007056","Enfield",14.903740912054
"E00007057","Enfield",14.775059703186
"E00007054","Enfield",14.711706698981
"E00007055","Enfield",14.767756898879
"E00007052","Enfield",14.747330316408
"E00007053","Enfield",14.806019018427
"E00007050","Enfield",14.700385904814
"E00007059","Enfield",14.965570000981
"E00007367","Enfield",15.724759882147
"E00007364","Enfield",15.326404429194
"E00007365","Enfield",15.18093499851
"E00007362","Enfield",15.293822637626
"E00007363","Enfield",15.151804129283
"E00007360","Enfield",15.36942185096
"E00007361","Enfield",15.245057463646
"E00007368","Enfield",15.296268781026
"E00007369","Enfield",15.455677986145
"E00006574","Ealing",15.434136721713
"E00006573","Ealing",15.407871924251
"E00006046","Ealing",15.703238052438
"E00006564","Ealing",15.36887332043
"E00006560","Ealing",16.257119384077
"E00006568","Ealing",15.636310389965
"E00006486","Ealing",15.817730545998
"E00006407","Ealing",15.477163258721
"E00006481","Ealing",15.842100463995
"E00006756","Ealing",16.82047256382
"E00006751","Ealing",16.501126656165
"E00006663","Ealing",15.637650595083
"E00006669","Ealing",16.33557845865
"E00006124","Ealing",16.951232449575
"E00006121","Ealing",16.377105500963
"E00006078","Ealing",15.526554647757
"E00006224","Ealing",16.22208297416
"E00006493","Ealing",15.988613624573
"E00006412","Ealing",15.547653158506
"E00006411","Ealing",15.466675250427
"E00166865","Ealing",15.348701781697
"E00166869","Ealing",15.876110034401
"E00006138","Ealing",15.866494086182
"E00006544","Ealing",15.761827971719
"E00005975","Ealing",16.904855190624
"E00005970","Ealing",16.677184474084
"E00005971","Ealing",16.224976366216
"E00006470","Ealing",15.445569158971
"E00005976","Ealing",16.100434194735
"E00006107","Ealing",15.997295712316
"E00006186","Ealing",16.874221668687
"E00006875","Ealing",15.80342056968
"E00006053","Ealing",15.75880713382
"E00006204","Ealing",16.272227965338
"E00006285","Ealing",15.409160169504
"E00006208","Ealing",16.20213153714
"E00006289","Ealing",15.662471213627
"E00006556","Ealing",15.539523133172
"E00006553","Ealing",15.469174336905
"E00006464","Ealing",15.584913205127
"E00006469","Ealing",15.501130546349
"E00006653","Ealing",15.492304456234
"E00166847","Ealing",15.314950172718
"E00006110","Ealing",15.698524397473
"E00006191","Ealing",16.147960876164
"E00006198","Ealing",17.565664983679
"E00006119","Ealing",15.851470039004
"E00006841","Ealing",16.155855143512
"E00006376","Ealing",16.449281584597
"E00006625","Ealing",15.268272881461
"E00006622","Ealing",15.157503519058
"E00006629","Ealing",15.403583215207
"E00166856","Ealing",16.598203269016
"E00006906","Ealing",15.70761022201
"E00006036","Ealing",16.377254121444
"E00006343","Ealing",15.902859753901
"E00006341","Ealing",15.52294359536
"E00006534","Ealing",15.651598572731
"E00006441","Ealing",15.464788102267
"E00006635","Ealing",15.29236891463
"E00006006","Ealing",16.23166789565
"E00006087","Ealing",15.914380732878
"E00006084","Ealing",15.483344104073
"E00006005","Ealing",16.147854144757
"E00006351","Ealing",15.367177983125
"E00006505","Ealing",15.878283622417
"E00006584","Ealing",15.227705169142
"E00006501","Ealing",15.849518358038
"E00006580","Ealing",15.263078165054
"E00006457","Ealing",15.365707959279
"E00006454","Ealing",15.331335019374
"E00006765","Ealing",15.511955568235
"E00006682","Ealing",16.942040659587
"E00006603","Ealing",15.910259500463
"E00006177","Ealing",15.982825618901
"E00006833","Ealing",16.140645628709
"E00006831","Ealing",16.159704820165
"E00006873","Ealing",15.81529582419
"E00006870","Ealing",16.17286421218
"E00006056","Ealing",15.974612007141
"E00006871","Ealing",15.817115206114
"E00006057","Ealing",15.514709333356
"E00006054","Ealing",16.22408341368
"E00006055","Ealing",15.642959187428
"E00006052","Ealing",15.835425775262
"E00006050","Ealing",15.586412705111
"E00006051","Ealing",15.471781401799
"E00006878","Ealing",15.948177396035
"E00006879","Ealing",16.055408892424
"E00006058","Ealing",15.446735113275
"E00006059","Ealing",15.47573135676
"E00006116","Ealing",15.851733049769
"E00006197","Ealing",16.337773127989
"E00006114","Ealing",15.804865758713
"E00006195","Ealing",16.403100967407
"E00006115","Ealing",16.8438115811
"E00006194","Ealing",16.410845736611
"E00006112","Ealing",15.724221379569
"E00006193","Ealing",16.030306597416
"E00006113","Ealing",15.960368764812
"E00006192","Ealing",16.013731156707
"E00006111","Ealing",15.928808076041
"E00006190","Ealing",16.178568089343
"E00006199","Ealing",16.579896129261
"E00006118","Ealing",15.758423365079
"E00006517","Ealing",15.839438969816
"E00006596","Ealing",15.327572422296
"E00006514","Ealing",15.640939193197
"E00006595","Ealing",15.284781914837
"E00006515","Ealing",15.613399115476
"E00006594","Ealing",15.491149466613
"E00006512","Ealing",15.677641593085
"E00006593","Ealing",15.499052259055
"E00006513","Ealing",15.993308918817
"E00006592","Ealing",15.538752248413
"E00006510","Ealing",15.678836474343
"E00006591","Ealing",15.410303253017
"E00006511","Ealing",15.795479069017
"E00006590","Ealing",15.453214455245
"E00006518","Ealing",15.32298742441
"E00006599","Ealing",15.353439652079
"E00006598","Ealing",16.332873974816
"E00006519","Ealing",15.468690111396
"E00006424","Ealing",15.948425801074
"E00006423","Ealing",16.21875308011
"E00006664","Ealing",15.949661751755
"E00006665","Ealing",16.820320643388
"E00006662","Ealing",15.521391903913
"E00006660","Ealing",15.828009414673
"E00006661","Ealing",15.761594733325
"E00006668","Ealing",16.483752707131
"E00006726","Ealing",16.254997938871
"E00006727","Ealing",16.248497772217
"E00006724","Ealing",16.324794232006
"E00006725","Ealing",16.371080344064
"E00006722","Ealing",16.194766725813
"E00006723","Ealing",16.233607993406
"E00006720","Ealing",16.435590098454
"E00006721","Ealing",16.288243729728
"E00006800","Ealing",15.504289998119
"E00006881","Ealing",15.731935885217
"E00006808","Ealing",15.515482056007
"E00006889","Ealing",16.155266752015
"E00006339","Ealing",15.852837157972
"E00006240","Ealing",16.499380041052
"E00006248","Ealing",16.262643716274
"E00006436","Ealing",15.507106325843
"E00006430","Ealing",15.726275559628
"E00006431","Ealing",15.464211604174
"E00006361","Ealing",16.436198445677
"E00006368","Ealing",16.905856358965
"E00006369","Ealing",16.538095360935
"E00006845","Ealing",16.289959873472
"E00006842","Ealing",16.103866937425
"E00006843","Ealing",16.108207604824
"E00006840","Ealing",16.067585650785
"E00006026","Ealing",16.054987341732
"E00006027","Ealing",15.559190750122
"E00006024","Ealing",15.511700023304
"E00006025","Ealing",16.340884241007
"E00006022","Ealing",15.847011747814
"E00006023","Ealing",15.562611334103
"E00006020","Ealing",15.699447910602
"E00006021","Ealing",16.070255225045
"E00006848","Ealing",16.147571427482
"E00006849","Ealing",16.150159962972
"E00006749","Ealing",16.306158980201
"E00005999","Ealing",16.056046395075
"E00006061","Ealing",15.465482018211
"E00006305","Ealing",15.457972053144
"E00006384","Ealing",15.923926330194
"E00006308","Ealing",15.568806317978
"E00006389","Ealing",15.998509175653
"E00006256","Ealing",15.850703943343
"E00006257","Ealing",15.502780718346
"E00006254","Ealing",15.645503206073
"E00006255","Ealing",15.654213691244
"E00006252","Ealing",15.954318523407
"E00006253","Ealing",15.605837027232
"E00006250","Ealing",15.789806444137
"E00006251","Ealing",15.740695203145
"E00006258","Ealing",15.611427751081
"E00006259","Ealing",15.688543648555
"E00006566","Ealing",15.297899038895
"E00006567","Ealing",15.216479512361
"E00006565","Ealing",15.22969490132
"E00006562","Ealing",15.286279964447
"E00006563","Ealing",15.736623571825
