Department,Entity,Date of Payment,Expense Type,Project,Expense Area,Supplier,Transaction Number,Amount,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,SUBSISTENCE,21033,SUPPORT SERVICES,EMPLOYEE EXPENSES,100743210,438.99,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,SUBSISTENCE,21033,SUPPORT SERVICES,EMPLOYEE EXPENSES,100743210,6.67,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,MILEAGE ALLOWANCE,21033,SUPPORT SERVICES,EMPLOYEE EXPENSES,100743210,41.40,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,RAIL TRAVEL,21033,SUPPORT SERVICES,EMPLOYEE EXPENSES,100743210,3.78,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,ROAD TRAVEL,21033,SUPPORT SERVICES,EMPLOYEE EXPENSES,100743210,54.10,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,MILEAGE ALLOWANCE,21033,SUPPORT SERVICES,EMPLOYEE EXPENSES,100743274,13.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,MILEAGE ALLOWANCE,21033,SUPPORT SERVICES,EMPLOYEE EXPENSES,100743278,210.60,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,ROAD TRAVEL,21033,SUPPORT SERVICES,EMPLOYEE EXPENSES,100743279,25.17,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,MILEAGE ALLOWANCE,21033,SUPPORT SERVICES,EMPLOYEE EXPENSES,100743280,170.10,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,SUBSISTENCE,21033,SUPPORT SERVICES,EMPLOYEE EXPENSES,100747177,250.56,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,SUBSISTENCE,21033,SUPPORT SERVICES,EMPLOYEE EXPENSES,100747177,33.83,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,MILEAGE ALLOWANCE,21033,SUPPORT SERVICES,EMPLOYEE EXPENSES,100747198,68.40,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,RELOCATION COSTS,23105,FUSION,EMPLOYEE EXPENSES,100742994,"5,365.00",,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,RELOCATION COSTS,23105,FUSION,EMPLOYEE EXPENSES,100742994,"2,195.83",,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,RELOCATION COSTS,23105,FUSION,EMPLOYEE EXPENSES,100742995,"2,750.00",,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,08/11/2014,RELOCATION COSTS,23105,FUSION,EMPLOYEE EXPENSES,100743162,215.60,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,08/11/2014,RELOCATION COSTS,23105,FUSION,EMPLOYEE EXPENSES,100743162,"2,027.59",,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,08/11/2014,RELOCATION COSTS,23105,FUSION,EMPLOYEE EXPENSES,100743162,500.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,MILEAGE ALLOWANCE,23105,FUSION,EMPLOYEE EXPENSES,100743211,32.85,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,ROAD TRAVEL,23105,FUSION,EMPLOYEE EXPENSES,100743211,2.08,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,MILEAGE ALLOWANCE,23105,FUSION,EMPLOYEE EXPENSES,100743212,32.85,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,ROAD TRAVEL,23105,FUSION,EMPLOYEE EXPENSES,100743212,4.17,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,SUBSISTENCE,23106,FUSION,EMPLOYEE EXPENSES,100747180,6.45,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,SUBSISTENCE,23106,FUSION,EMPLOYEE EXPENSES,100747180,21.53,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,ROAD TRAVEL,23106,FUSION,EMPLOYEE EXPENSES,100747180,55.59,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,SUBSISTENCE,23109,FUSION,EMPLOYEE EXPENSES,100743246,10.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,SUBSISTENCE,23109,FUSION,EMPLOYEE EXPENSES,100743246,167.08,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,ROAD TRAVEL,23109,FUSION,EMPLOYEE EXPENSES,100743246,9.17,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,SUBSISTENCE,23119,FUSION,EMPLOYEE EXPENSES,100742957,17.88,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,MILEAGE ALLOWANCE,23119,FUSION,EMPLOYEE EXPENSES,100742972,66.60,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,MILEAGE ALLOWANCE,23119,FUSION,EMPLOYEE EXPENSES,100742973,66.60,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,MILEAGE ALLOWANCE,23119,FUSION,EMPLOYEE EXPENSES,100742975,58.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,PROFESSIONAL SUBSCRIPTION,23119,FUSION,EMPLOYEE EXPENSES,100742978,60.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,06/11/2014,ROAD TRAVEL,23119,FUSION,EMPLOYEE EXPENSES,100743065,29.84,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,08/11/2014,TAXIS,23119,FUSION,EMPLOYEE EXPENSES,100743141,13.19,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,08/11/2014,SUBSISTENCE,23119,FUSION,EMPLOYEE EXPENSES,100743141,120.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,08/11/2014,SUBSISTENCE,23119,FUSION,EMPLOYEE EXPENSES,100743141,2.46,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,08/11/2014,ROAD TRAVEL,23119,FUSION,EMPLOYEE EXPENSES,100743141,26.34,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,08/11/2014,MILEAGE ALLOWANCE,23119,FUSION,EMPLOYEE EXPENSES,100743147,69.75,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,08/11/2014,ROAD TRAVEL,23119,FUSION,EMPLOYEE EXPENSES,100743147,3.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,08/11/2014,MILEAGE ALLOWANCE,23119,FUSION,EMPLOYEE EXPENSES,100743148,69.75,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,08/11/2014,ROAD TRAVEL,23119,FUSION,EMPLOYEE EXPENSES,100743148,3.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,MILEAGE ALLOWANCE,23119,FUSION,EMPLOYEE EXPENSES,100743207,66.60,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,MILEAGE ALLOWANCE,23119,FUSION,EMPLOYEE EXPENSES,100743209,58.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,MILEAGE ALLOWANCE,23119,FUSION,EMPLOYEE EXPENSES,100743228,81.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,MILEAGE ALLOWANCE,23119,FUSION,EMPLOYEE EXPENSES,100743294,69.75,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,ROAD TRAVEL,23119,FUSION,EMPLOYEE EXPENSES,100743294,3.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,MILEAGE ALLOWANCE,23119,FUSION,EMPLOYEE EXPENSES,100747188,66.60,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,MILEAGE ALLOWANCE,23119,FUSION,EMPLOYEE EXPENSES,100747193,69.75,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,ROAD TRAVEL,23119,FUSION,EMPLOYEE EXPENSES,100747193,3.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,TAXIS,23120,FUSION,EMPLOYEE EXPENSES,100742968,132.24,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,SUBSISTENCE,23120,FUSION,EMPLOYEE EXPENSES,100742968,697.14,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,SUBSISTENCE,23120,FUSION,EMPLOYEE EXPENSES,100742968,5.66,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,SUBSISTENCE,23123,FUSION,EMPLOYEE EXPENSES,100742964,9.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,SUBSISTENCE,23123,FUSION,EMPLOYEE EXPENSES,100742964,117.75,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,MILEAGE ALLOWANCE,23123,FUSION,EMPLOYEE EXPENSES,100742964,72.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,PROFESSIONAL SUBSCRIPTION,23123,FUSION,EMPLOYEE EXPENSES,100742976,202.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,SUBSISTENCE,23123,FUSION,EMPLOYEE EXPENSES,100747194,20.29,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,SUBSISTENCE,23123,FUSION,EMPLOYEE EXPENSES,100747194,141.67,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,MILEAGE ALLOWANCE,23123,FUSION,EMPLOYEE EXPENSES,100747194,198.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,PROFESSIONAL SUBSCRIPTION,23124,FUSION,EMPLOYEE EXPENSES,100743241,202.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,PROFESSIONAL SUBSCRIPTION,23124,FUSION,EMPLOYEE EXPENSES,100747192,89.30,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,06/11/2014,SUBSISTENCE,23127,FUSION,EMPLOYEE EXPENSES,100743056,10.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,06/11/2014,RAIL TRAVEL,23127,FUSION,EMPLOYEE EXPENSES,100743056,36.70,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,06/11/2014,ROAD TRAVEL,23127,FUSION,EMPLOYEE EXPENSES,100743056,6.25,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,06/11/2014,SUBSISTENCE,23127,FUSION,EMPLOYEE EXPENSES,100743057,10.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,06/11/2014,RAIL TRAVEL,23127,FUSION,EMPLOYEE EXPENSES,100743057,36.70,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,06/11/2014,ROAD TRAVEL,23127,FUSION,EMPLOYEE EXPENSES,100743057,6.25,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,06/11/2014,SUBSISTENCE,23127,FUSION,EMPLOYEE EXPENSES,100743058,10.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,06/11/2014,RAIL TRAVEL,23127,FUSION,EMPLOYEE EXPENSES,100743058,36.70,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,06/11/2014,ROAD TRAVEL,23127,FUSION,EMPLOYEE EXPENSES,100743058,5.21,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,06/11/2014,SUBSISTENCE,23127,FUSION,EMPLOYEE EXPENSES,100743059,10.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,06/11/2014,RAIL TRAVEL,23127,FUSION,EMPLOYEE EXPENSES,100743059,36.70,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,06/11/2014,ROAD TRAVEL,23127,FUSION,EMPLOYEE EXPENSES,100743059,5.21,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,MILEAGE ALLOWANCE,23127,FUSION,EMPLOYEE EXPENSES,100743213,114.24,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,ROAD TRAVEL,23127,FUSION,EMPLOYEE EXPENSES,100743213,7.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,MILEAGE ALLOWANCE,23128,FUSION,EMPLOYEE EXPENSES,100743248,88.20,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,ROAD TRAVEL,23128,FUSION,EMPLOYEE EXPENSES,100743248,9.17,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,TAXIS,23131,FUSION,EMPLOYEE EXPENSES,100743214,13.25,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,SUBSISTENCE,23131,FUSION,EMPLOYEE EXPENSES,100743214,10.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,SUBSISTENCE,23131,FUSION,EMPLOYEE EXPENSES,100743214,150.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,RAIL TRAVEL,23131,FUSION,EMPLOYEE EXPENSES,100743214,14.20,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,ROAD TRAVEL,23131,FUSION,EMPLOYEE EXPENSES,100743214,19.40,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,08/11/2014,PROFESSIONAL SUBSCRIPTION,23136,FUSION,EMPLOYEE EXPENSES,100743161,130.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,PROFESSIONAL SUBSCRIPTION,23136,FUSION,EMPLOYEE EXPENSES,100747182,137.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,SUBSISTENCE,23136,FUSION,EMPLOYEE EXPENSES,100747183,356.65,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,OTHER EMPLOYEE EXPENSES,23136,FUSION,EMPLOYEE EXPENSES,100747183,103.54,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,RELOCATION COSTS,23150,FUSION,EMPLOYEE EXPENSES,100742996,298.80,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,RELOCATION COSTS,23150,FUSION,EMPLOYEE EXPENSES,100742996,"1,585.67",,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,SUBSISTENCE,23150,FUSION,EMPLOYEE EXPENSES,100743201,13.75,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,ROAD TRAVEL,23150,FUSION,EMPLOYEE EXPENSES,100743201,10.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,SUBSISTENCE,23150,FUSION,EMPLOYEE EXPENSES,100743240,5.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,SUBSISTENCE,23150,FUSION,EMPLOYEE EXPENSES,100743240,7.75,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,MILEAGE ALLOWANCE,23150,FUSION,EMPLOYEE EXPENSES,100743240,40.32,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,ROAD TRAVEL,23150,FUSION,EMPLOYEE EXPENSES,100743275,4.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,ROAD TRAVEL,23150,FUSION,EMPLOYEE EXPENSES,100743275,15.54,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,SUBSISTENCE,23150,FUSION,EMPLOYEE EXPENSES,100743276,5.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,SUBSISTENCE,23150,FUSION,EMPLOYEE EXPENSES,100743276,6.17,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,SUBSISTENCE,23150,FUSION,EMPLOYEE EXPENSES,100743283,14.92,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,ROAD TRAVEL,23150,FUSION,EMPLOYEE EXPENSES,100743283,21.17,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,SUBSISTENCE,23150,FUSION,EMPLOYEE EXPENSES,100743284,7.69,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,RAIL TRAVEL,23150,FUSION,EMPLOYEE EXPENSES,100743284,69.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,TRAINING COURSE FEES,23150,FUSION,EMPLOYEE EXPENSES,100743284,56.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,RAIL TRAVEL,23150,FUSION,EMPLOYEE EXPENSES,100747199,65.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,ROAD TRAVEL,23150,FUSION,EMPLOYEE EXPENSES,100747199,5.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,SUBSISTENCE,23150,FUSION,EMPLOYEE EXPENSES,100747203,25.16,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,SUBSISTENCE,23150,FUSION,EMPLOYEE EXPENSES,100747203,268.26,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,ROAD TRAVEL,23150,FUSION,EMPLOYEE EXPENSES,100747203,59.87,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,SUBSISTENCE,23150,FUSION,EMPLOYEE EXPENSES,100747204,15.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,SUBSISTENCE,23150,FUSION,EMPLOYEE EXPENSES,100747204,251.67,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,SUBSISTENCE,23150,FUSION,EMPLOYEE EXPENSES,100747211,15.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,SUBSISTENCE,23150,FUSION,EMPLOYEE EXPENSES,100747211,261.36,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,SUBSISTENCE,23150,FUSION,EMPLOYEE EXPENSES,100747212,4.75,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,RAIL TRAVEL,23150,FUSION,EMPLOYEE EXPENSES,100747212,64.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,ROAD TRAVEL,23150,FUSION,EMPLOYEE EXPENSES,100747212,3.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,21/11/2014,TRAINING COURSE FEES,23150,FUSION,EMPLOYEE EXPENSES,100747212,56.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,SUBSISTENCE,23151,FUSION,EMPLOYEE EXPENSES,100743234,10.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,SUBSISTENCE,23151,FUSION,EMPLOYEE EXPENSES,100743234,76.67,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,ROAD TRAVEL,23151,FUSION,EMPLOYEE EXPENSES,100743234,58.75,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,SUBSISTENCE,23151,FUSION,EMPLOYEE EXPENSES,100743262,5.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/11/2014,SUBSISTENCE,23151,FUSION,EMPLOYEE EXPENSES,100743262,76.67,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,SUBSISTENCE,23152,FUSION,EMPLOYEE EXPENSES,100742988,16.67,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,MILEAGE ALLOWANCE,23152,FUSION,EMPLOYEE EXPENSES,100742988,162.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,ROAD TRAVEL,23152,FUSION,EMPLOYEE EXPENSES,100742988,16.67,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,PROFESSIONAL SUBSCRIPTION,23152,FUSION,EMPLOYEE EXPENSES,100743195,137.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,TAXIS,23153,FUSION,EMPLOYEE EXPENSES,100742961,11.40,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,SUBSISTENCE,23153,FUSION,EMPLOYEE EXPENSES,100742961,5.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,SUBSISTENCE,23153,FUSION,EMPLOYEE EXPENSES,100742961,4.96,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,TAXIS,23155,FUSION,EMPLOYEE EXPENSES,100742969,58.54,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,SUBSISTENCE,23155,FUSION,EMPLOYEE EXPENSES,100742969,875.86,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,31/10/2014,SUBSISTENCE,23155,FUSION,EMPLOYEE EXPENSES,100742969,5.49,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,06/11/2014,SUBSISTENCE,23166,FUSION,EMPLOYEE EXPENSES,100743052,157.38,,
